 
(Cantidad de reviews, Score, Titulo)
(671, 5.0, 'Have a Nice Day : A Tale of Blood and Sweatsocks', '0060392991')
(610, 5.0, 'Chronicles of Narnia Audio Collection', '0694524662')
(610, 5.0, 'The Chronicles of Narnia Box Set: Full', '0064409392')
(610, 5.0, 'The Chronicles of Narnia: The Magician', '0064405370')
(609, 5.0, 'The Chronicles of Narnia Boxed Set', '0064471195')
(609, 5.0, 'Complete Chronicles of Narnia', '0066238501')
(609, 5.0, 'The Chronicles of Narnia ', '0060244887')
(609, 5.0, 'Selections from The Chronicles of Narnia', '155994501')
(609, 5.0, 'The Complete Chronicles of Narnia', '0060281375')
(601, 5.0, 'Seabiscuit: An American Legend', '0449005615')
(601, 5.0, 'Seabiscuit: An American Legend', '0375417141')
(601, 5.0, 'Seabiscuit', '0739306391')
(601, 5.0, 'Seabiscuit', '0345465083')
(601, 5.0, 'Seabiscuit: An American Legend', '0375502912')
(601, 5.0, 'Seabiscuit: An American Legend ', '0783895267')
(541, 5.0, 'Alanna : The First Adventure', '0689853238')
(540, 5.0, 'Alanna ', '0613023757')
(540, 5.0, 'Alanna: The First Adventure ', '0679801146')
(540, 5.0, 'Alanna: The First Adventure ', '0807261726')
(490, 5.0, 'Rocket Boys ', '038533320')
(490, 5.0, 'Rocket Boys', '0385333218')
(490, 5.0, 'Rocket Boys : A Memoir', '0671582720')
(490, 5.0, 'October Sky: A Memoir', '0440235502')
(476, 5.0, 'Sabriel ', '0064471837')
(476, 5.0, 'Sabriel', '0613035976')
(476, 5.0, 'Sabriel', '0807205567')
(476, 5.0, 'Sabriel ', '0060273224')
(461, 5.0, 'Chicken Soup for the Teenage Soul ', '1558744746')
(461, 5.0, 'Chicken Soup for the Teenage Soul ', '1558744630')
(461, 5.0, 'Chicken Soup for the Teenage Soul ', '1558744681')
(441, 5.0, 'Waiting in Vain', '0345425529')
(441, 5.0, 'Waiting in Vain', '0345430123')
(417, 5.0, 'Flags of Our Fathers ', '1568951825')
(417, 5.0, 'Flags of Our Fathers', '0553712462')
(417, 5.0, 'Flags of Our Fathers', '0553527460')
(417, 5.0, 'Flags of Our Fathers: Heroes of Iwo Jima', '0553111337')
(417, 5.0, 'Flags of Our Fathers', '055338029')
(387, 5.0, 'The Lost Boy: A Foster Child', '1402504055')
(387, 5.0, 'The Lost Boy: A Foster Child', '1558745157')
(386, 5.0, 'The Lost Boy: A Foster Child', '0613173538')
(374, 5.0, 'A Knight in Shining Armor', '0743457269')
(374, 5.0, 'A Knight in Shining Armor', '0743439724')
(372, 5.0, 'A Knight in Shining Armor', '0671705091')
(372, 5.0, 'A Knight in Shining Armor', '0743521218')
(360, 5.0, 'The Count of Monte Cristo ', '0679601996')
(360, 5.0, 'The Count of Monte Cristo', '9626340398')
(360, 5.0, 'The Count of Monte Cristo ', '014044615')
(360, 5.0, 'The Count of Monte Cristo ', '962634539')
(360, 5.0, 'The Count of Monte Cristo ', '0192833952')
(360, 5.0, 'The Count of Monte Cristo ', '0553213504')
(360, 5.0, 'The Count of Monte Cristo', '0812565681')
(360, 5.0, 'The Count of Monte Cristo ', '0451521951')
(360, 5.0, 'The Count of Monte Cristo', '0613171527')
(349, 5.0, 'Endurance: Shackleton', '1572701331')
(349, 5.0, 'Endurance: Shackleton', '1572702907')
(349, 5.0, 'Endurance: Shackleton', '0786708425')
(349, 5.0, 'Endurance: Shackleton', '078670621')
(311, 5.0, 'James Cameron', '0006490603')
(311, 5.0, 'James Cameron', '0067575161')
(294, 5.0, 'Lonesome Dove : A Novel', '0684857529')
(294, 5.0, 'Lonesome Dove', '067168390')
(294, 5.0, 'Lonesome Dove Vol', '1590400461')
(294, 5.0, 'Lonesome Dove : A Novel ', '068487122')
(294, 5.0, 'Lonesome Dove Vol', '1590400453')
(283, 5.0, 'The Ultimate Hitchhiker', '0517149257')
(281, 5.0, 'Mossflower ', '0399215492')
(281, 5.0, 'Mossflower ', '0441005764')
(276, 5.0, 'Thief of Hearts', '1588515591')
(272, 5.0, 'Redeeming Love', '1576731863')
(270, 5.0, 'Dealing with Dragons: The Enchanted Forest Chronicles', '0152229000')
(270, 5.0, 'Dealing With Dragons ', '0590457225')
(270, 5.0, 'Dealing with Dragons: The Enchanted Forest Chronicles', '015204566')
(270, 5.0, 'Redeeming Love', '1576738167')
(270, 5.0, 'Dealing With Dragons', '0807261904')
(270, 5.0, 'Redeeming Love Drive Time Audio', '1576739945')
(269, 5.0, 'Water Distribution Modeling', '0965758044')
(259, 5.0, 'Richest Man in Babylon', '0451205367')
(258, 5.0, 'The Richest Man in Babylon : The Success Secrets of the Ancients', '0452267250')
(258, 5.0, 'The Richest Man In Babylon', '1930097441')
(258, 5.0, 'Friends and Lovers', '0451188039')
(258, 5.0, 'Friends and Lovers', '0525941274')
(258, 5.0, 'The Richest Man in Babylon', '0451165209')
(258, 5.0, 'Friends and Lovers', '0451201027')
(251, 5.0, 'Crown Duel: The Crown ', '0152016082')
(245, 5.0, 'Martin the Warrior ', '0441001866')
(245, 5.0, 'Martin the Warrior ', '0807281824')
(245, 5.0, 'Martin the Warrior ', '0399226702')
(243, 5.0, 'Don', '0553567152')
(240, 5.0, 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate', '0802473563')
(237, 5.0, 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate', '1881273628')
(237, 5.0, 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate', '1881273156')
(237, 5.0, 'The Five Love Languages: How to Express Heartfelt Commitment to Your Mate', '1881273563')
(236, 5.0, 'Wild Magic ', '0689317611')
(236, 5.0, 'Wild Magic ', '067988288')
(236, 5.0, 'The Screwtape Letters ', '0060652896')
(236, 5.0, 'Screwtape Letters', '0060093676')
(236, 5.0, 'Screwtape Letters', '0060093668')
(236, 5.0, 'The Screwtape Letters', '0060652934')
(229, 5.0, 'The Last of the Really Great Whangdoodles 30th Anniversary Edition ', '0064403149')
(229, 5.0, 'The Last of the Really Great Whangdoodles ', '0060218053')
(229, 5.0, 'The Last of the Really Great Whangdoodles', '083356918')
(223, 5.0, 'The Dark Tower Gift Collection', '1880418401')
(223, 5.0, 'The Dark Tower', '0452155614')
(223, 5.0, 'The Dark Tower', '0451935543')
(218, 5.0, 'Court Duel: The Crown ', '0152016090')
(216, 5.0, 'Elder Rage or', '096797030')
(216, 5.0, 'Elder Rage', '0967970318')
(215, 5.0, 'Boy', '0833587994')
(215, 5.0, 'Boy', '0671743058')
(214, 5.0, 'Seductive Poison : A Jonestown Survivor', '0385489846')
(212, 5.0, 'Tryin', '0312963130')
(212, 5.0, 'Where the Wild Things Are ', '0064431789')
(212, 5.0, 'Tryin', '0312288433')
(212, 5.0, 'Tryin', '0312152337')
(211, 5.0, 'Where the Wild Things Are ', '0881034053')
(211, 5.0, 'Where the Wild Things Are ', '0060254939')
(211, 5.0, 'Where the Wild Things Are', '0060254920')
(211, 5.0, 'The Simpsons: A Complete Guide to Our Favorite Family', '0060952520')
(211, 5.0, 'The Simpsons : A Complete Guide to Our Favorite Family', '0060193484')
(210, 5.0, 'Les Miserables a New Unabridged Translation ', '0451525264')
(208, 5.0, 'The Beatles Anthology', '0811836363')
(208, 5.0, 'The Code Book : The Evolution Of Secrecy From Mary', '0385495315')
(208, 5.0, 'The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography', '0385495323')
(208, 5.0, 'Soulforge: A Novel ', '0786906456')
(208, 5.0, 'The Beatles Anthology', '0811826848')
(208, 5.0, 'The Soulforge ', '0786913142')
(207, 5.0, 'The Neverending Story', '0140074317')
(207, 5.0, 'The Neverending Story ', '0140386335')
(207, 5.0, 'The Neverending Story', '0613028155')
(207, 5.0, 'The Neverending Story', '0525457585')
(205, 5.0, 'Mattimeo ', '039921741')
(205, 5.0, 'Mattimeo ', '0380715309')
(205, 5.0, 'Mattimeo ', '0441006108')
(205, 5.0, 'Mattimeo ', '0142302406')
(199, 5.0, 'A Ring of Endless Light ', '0374362998')
(199, 5.0, 'A Ring of Endless Light ', '0440972329')
(196, 5.0, 'The Best Recipe', '0936184388')
(196, 5.0, 'Beauty : A Retelling of the Story of Beauty and the Beast', '0064404773')
(196, 5.0, 'Beauty : A Retelling of the Story of Beauty and the Beast', '0060241497')
(194, 5.0, 'PARADISE', '0671733753')
(194, 5.0, 'Paradise', '0743428331')
(194, 5.0, 'Paradise', '0671776800')
(193, 5.0, 'Truman', '0671798871')
(192, 5.0, 'The Prophet', '0802725325')
(192, 5.0, 'The Prophet', '0140195866')
(192, 5.0, 'The Prophet', '0394404289')
(192, 5.0, 'The Prophet ', '0679440674')
(192, 5.0, 'The Prophet ', '1853264857')
(192, 5.0, 'The Prophet', '0394550498')
(192, 5.0, 'The Prophet', '0394404262')
(191, 5.0, 'Truman', '0671869205')
(191, 5.0, 'Truman', '0671456547')
(191, 5.0, 'Truman', '0743508068')
(188, 5.0, 'Sailor Moon', '189221301')
(179, 5.0, 'The House of the Scorpion', '0689852223')
(178, 5.0, 'The Dark Is Rising Sequence: Silver on the Tree', '0020425651')
(177, 5.0, 'The Company She Keeps', '1580291058')
(175, 5.0, 'Second Helpings : A Novel', '0609807919')
(174, 5.0, 'Homeland ', '0880389052')
(172, 5.0, 'Brown Bear', '0805002014')
(172, 5.0, 'Brown Bear', '0805017445')
(172, 5.0, 'Brown Bear Brown Bear What Do You See', '0153002832')
(172, 5.0, 'Brown Bear', '0805047905')
(168, 5.0, 'A Time for Dancing', '0140386181')
(166, 5.0, 'Someone Like You', '0141302690')
(166, 5.0, 'The Andalite Chronicles ', '0590109715')
(165, 5.0, 'The Invasion ', '0590629778')
(164, 5.0, 'If Chins Could Kill: Confessions of a B Movie Actor', '0312242646')
(164, 5.0, 'If Chins Could Kill : Confessions of a B Movie Actor', '0312291450')
(161, 5.0, 'Lucky Man : A Memoir', '0786888741')
(161, 5.0, 'Lucky Man: A Memoir', '0786867647')
(161, 5.0, 'The Polar Express', '0395389496')
(161, 5.0, 'The Polar Express Deluxe Gift Package', '0618077367')
(161, 5.0, 'Lucky Man : A Memoir', '0743508734')
(161, 5.0, 'Lucky Man ', '0375431411')
(161, 5.0, 'Lucky Man : A Memoir', '0743508726')
(159, 5.0, 'Forgotten Soldier : The Classic WWII Autobiography ', '0080374379')
(159, 5.0, 'The Lords of Discipline', '0553381563')
(159, 5.0, 'The Lords of Discipline', '0553271369')
(159, 5.0, 'Lords of Discipline', '0937036013')
(158, 5.0, 'Into the Land of the Unicorns ', '0590459562')
(157, 5.0, 'Unicorn Chronicles ', '0439108381')
(157, 5.0, 'Le Fin', '1591298741')
(155, 5.0, 'They Cage the Animals at Night', '0451159411')
(153, 5.0, 'These is My Words', '0060987510')
(150, 5.0, 'Chicken Soup for the Teenage Soul II ', '1558746161')
(149, 5.0, 'Bridge of Birds : A Novel of an Ancient China That Never Was', '0345321383')
(148, 5.0, 'Heart and Soul of Nick Carter', '0451408950')
(147, 5.0, 'Point of Impact', '0553563513')
(146, 5.0, 'All I Need to Know About Filmmaking I Learned from the Toxic Avenger: The Shocking True Story of Troma Studios', '0425163571')
(145, 5.0, 'Tomorrow', '0395706734')
(145, 5.0, 'Tomorrow', '044021985')
(144, 5.0, 'Across the Wide and Lonesome Prairie: The Oregon Trail Diary of Hattie Campbell', '0590226517')
(141, 5.0, 'One Child', '0380542625')
(140, 5.0, 'The Season of Passage', '0812510488')
(140, 5.0, 'Oh', '0679805273')
(140, 5.0, 'Oh', '0679847367')
(139, 5.0, 'Thoroughbred ', '0061061204')
(139, 5.0, 'Meta Modern Era', '8186650059')
(136, 5.0, 'Roots ', '0440174643')
(136, 5.0, 'You Are Special', '158134211')
(136, 5.0, 'Roots : The Saga of an American Family ', '0517208601')
(136, 5.0, 'You Are Special', '1581342195')
(136, 5.0, 'You Are Special', '0891079319')
(136, 5.0, 'You Are Special: A Story for Everyone', '1581344058')
(136, 5.0, 'Roots', '0385037872')
(134, 5.0, 'The Bellmaker ', '044100315')
(134, 5.0, 'The Bellmaker ', '0399228055')
(134, 5.0, 'Mark of the Lion : A Voice in the Wind', '0842339523')
(134, 5.0, 'The Complete Far Side 1980', '0740721135')
(134, 5.0, 'The Bellmaker ', '0613045807')
(132, 5.0, 'Mara', '0613033264')
(132, 5.0, 'Mara', '0140319298')
(132, 5.0, 'Complete Anne of Green Gable Boxed Set ', '0553609416')
(132, 5.0, 'Click', '0689832133')
(131, 5.0, 'Companions of the Night', '0152002219')
(131, 5.0, 'Companions of the Night', '0152166696')
(130, 5.0, 'The Self', '1568600631')
(130, 5.0, 'The Self', '1568600739')
(129, 5.0, 'Time Enough for Drums', '0440228506')
(129, 5.0, 'I Have Lived a Thousand Years : Growing Up in the Holocaust', '0689810229')
(129, 5.0, 'I Have Lived A Thousand Years: Growing Up In The Holocaust', '0689823959')
(128, 5.0, 'Salamandastron ', '0613058186')
(128, 5.0, 'Salamandastron ', '0441000312')
(128, 5.0, 'Salamandastron ', '0399219927')
(127, 5.0, 'WHEN PRIDE STILL MATTERED : A Life of Vince Lombardi', '0684844184')
(127, 5.0, 'When Pride Still Mattered : A Life of Vince Lombardi', '0671776290')
(127, 5.0, 'When Pride Still Mattered: A Life of Vince Lombardi ', '0786224827')
(127, 5.0, 'When Pride Still Mattered : A Life Of Vince Lombardi', '0684870185')
(126, 5.0, 'Daughters of the Moon: Goddess of the Night ', '0786806532')
(125, 5.0, 'Remember Me', '067173685')
(125, 5.0, 'Spiritual Marketing: A Proven 5', '1403347085')
(125, 5.0, 'Remember Me ', '0743428013')
(125, 5.0, 'Spiritual Marketing: A Proven 5', '0759614318')
(125, 5.0, 'Spiritual Marketing: A Proven 5', '0759614326')
(124, 5.0, 'Halls of Fame: Essays', '1555973779')
(124, 5.0, 'Halls of Fame', '1555973140')
(124, 5.0, 'Cosmos', '0394715969')
(124, 5.0, 'Cosmos', '0375508325')
(124, 5.0, 'Cosmos', '0345331354')
(123, 5.0, 'A Twist Of Fate', '1930097344')
(122, 5.0, 'Friendly Enemies', '1591298733')
(122, 5.0, 'The Rising Force ', '0590519220')
(122, 5.0, 'The Book of Ti', '0786889209')
(120, 5.0, 'My Sergei : A Love Story', '0446605336')
(119, 5.0, 'Make Your Own Damn Movie', '0312288646')
(119, 5.0, 'In the Time of Dinosaurs ', '0590956159')
(119, 5.0, 'The Dog Is Not a Toy: House Rule ', '0740713922')
(119, 5.0, 'Sugar', '0452282209')
(119, 5.0, 'Sugar', '0525945318')
(118, 5.0, 'Lord of Light', '0380014033')
(118, 5.0, 'The Last Silk Dress', '0440228611')
(117, 5.0, 'City of the Dead ', '0671024418')
(116, 5.0, 'Where the Sidewalk Ends ', '0060291699')
(116, 5.0, 'The High King ', '0805061355')
(116, 5.0, 'Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein', '0060256680')
(116, 5.0, 'The High King ', '088103097')
(116, 5.0, 'The Care ', '1562476661')
(116, 5.0, 'Where the Sidewalk Ends : Poems and Drawings', '0060256672')
(116, 5.0, 'The High King ', '0440435749')
(115, 5.0, 'Winterdance: The Fine Madness of Running the Iditarod', '0151262276')
(115, 5.0, 'Wake Up', '0767903633')
(115, 5.0, 'Last Days of Summer', '0613173368')
(115, 5.0, 'The Adventures of Captain Underpants ', '0590846280')
(115, 5.0, 'Winterdance: The Fine Madness of Running the Iditarod', '0156001454')
(115, 5.0, 'Adventures Of Captain Underpants ', '0590846272')
(115, 5.0, 'Last Days of Summer', '0380797631')
(115, 5.0, 'My Soul to Keep', '006105366')
(115, 5.0, 'The Adventures of Captain Underpants', '0613044363')
(114, 5.0, 'Sunne in Splendour', '0345363132')
(114, 5.0, 'With the Old Breed: At Peleliu and Okinawa ', '1557507473')
(113, 5.0, 'With the Old Breed: At Peleliu and Okinawa', '0195067142')
(113, 5.0, 'The Making of the Atomic Bomb', '0684813785')
(113, 5.0, 'The LAST VAMPIRE ', '0671872648')
(113, 5.0, 'Race Against Evil: The Secret Missions of the Interpol Agent Who Tracked the World', '0882822314')
(113, 5.0, 'Last Vampire', '0785729992')
(112, 5.0, 'Nausicaa of the Valley of Wind : Perfect Collection ', '1569312117')
(112, 5.0, 'Nausicaa Of The Valley Of The Wind : Perfect Collection Boxed Set ', '1569313482')
(112, 5.0, 'Nausicaa of the Valley of Wind : Perfect Collection ', '1569311110')
(112, 5.0, 'Nausicaa of the Valley of Wind ', '1569310955')
(112, 5.0, 'Nausicaa of the Valley of Wind : Perfect Collection ', '1569310963')
(112, 5.0, 'Nausicaa of the Valley of Wind : Perfect Collection ', '1569310874')
(111, 5.0, 'Simple Money Solutions : 10 Ways You Can Stop Feeling Overwhelmed by Money and Start Making It Work forYou', '0812931750')
(110, 5.0, 'Dr', '1574533487')
(110, 5.0, 'Dr', '0812930983')
(110, 5.0, 'Ranma 1', '092927993')
(110, 5.0, 'Dr', '0812930975')
(110, 5.0, 'Nsync : The Official Book', '0440416361')
(109, 5.0, 'Mandy', '0785750126')
(109, 5.0, 'Emperor Mage ', '0679882901')
(109, 5.0, 'Emperor Mage: The Immortals ', '0613018559')
(109, 5.0, 'Mandy', '1590070208')
(109, 5.0, 'Mandy ', '0064402967')
(108, 5.0, 'Page ', '0679889183')
(108, 5.0, 'Heal Your Headache: The 1', '0761125663')
(108, 5.0, 'Unicorn Chronicles : Song Of The Wanderer ', '0590459538')
(108, 5.0, 'Page ', '0679889159')
(108, 5.0, 'Unicorn Chronicles ', '0590459546')
(107, 5.0, 'The Watchers Guide Buffy The Vampire Slayer ', '0671024337')
(107, 5.0, 'Heal Your Headache', '0761127984')
(107, 5.0, 'Alicia', '0553282182')
(107, 5.0, 'Here be Dragons', '0345382846')
(107, 5.0, 'The Charlie', '0938817205')
(106, 5.0, 'Fresh Wind', '0310251532')
(106, 5.0, 'Wait Till Helen Comes : A Ghost Story', '0899194532')
(106, 5.0, 'Fresh Wind', '0310211999')
(106, 5.0, 'Fresh Wind', '0310211883')
(106, 5.0, 'Sailor Moon Supers', '1892213125')
(106, 5.0, 'Wait Till Helen Comes: A Ghost Story ', '0380704420')
(105, 5.0, 'The Blue Day Book', '0740704818')
(105, 5.0, 'Civil War: A Narrative ', '0394495179')
(105, 5.0, 'The Civil War: A Narrative ', '0394749138')
(105, 5.0, 'Elixir', '0812575911')
(104, 5.0, 'Howl', '006441034')
(104, 5.0, 'Olivia', '0689829531')
(104, 5.0, 'The Vile Village ', '0060288906')
(104, 5.0, 'The Vile Village ', '0064408655')
(104, 5.0, 'The Vile Village ', '069452624')
(104, 5.0, 'Olivia ', '1930332084')
(104, 5.0, 'Life Is Just What You Make It : My Life So Far', '0786889713')
(103, 5.0, 'Howl', '0688062334')
(103, 5.0, 'Musashi', '4770019572')
(103, 5.0, 'I Thought About You Today', '0967027209')
(103, 5.0, 'Curly Girl', '0761123008')
(103, 5.0, 'Howl', '0060298812')
(102, 5.0, 'Effective C', '0201924889')
(102, 5.0, 'Come As You Are: The Story of Nirvana', '0385471998')
(100, 5.0, 'The Mirror', '0915230151')
(100, 5.0, 'Baby Catcher: Chronicles of a Modern Midwife', '0743219341')
(100, 5.0, 'Mrs', '0425103285')
(100, 5.0, 'The Lamb', '0385496605')
(100, 5.0, 'As A Man Thinketh', '0948390557')
(100, 5.0, 'As a Man Thinketh ', '0937539562')
(100, 5.0, 'The Lamb', '0385496591')
(100, 5.0, 'As a Man Thinketh', '087516000')
(100, 5.0, 'Mrs', '0808514423')
(100, 5.0, 'The Departure ', '0590494511')
(100, 5.0, 'AS A MAN THINKETH', '076240969')
(100, 5.0, 'The Brothers K', '055337849')
(100, 5.0, 'Baby Catcher : Chronicles of a Modern Midwife', '0743219333')
(100, 5.0, 'Mrs', '0425183238')
(100, 5.0, 'As a Man Thinketh ', '0399128298')
(99, 5.0, 'Gentle Rogue ', '0380753022')
(99, 5.0, 'The China Garden', '0380732289')
(99, 5.0, 'Dice Angel', '0971714819')
(98, 5.0, 'Effective Java Programming Language Guide', '0201310058')
(98, 5.0, 'If It Doesn', '0967155304')
(98, 5.0, 'The MouseDriver Chronicles', '0738205737')
(97, 5.0, 'Moo Baa La La La', '067144901')
(97, 5.0, 'A Voice in the Wind ', '1886463166')
(97, 5.0, 'Smart Women Finish Rich: 9 Steps to Achieving Financial Security and Funding Your Dreams ', '076791029')
(97, 5.0, 'Smart Women Finish Rich : 7 Steps to Achieving Financial Security and Funding Your Dreams', '1559276185')
(97, 5.0, 'Smart Women Finish Rich Interactive', '1893642011')
(97, 5.0, 'Rapid Development', '1556159005')
(97, 5.0, 'Good Night', '0060240792')
(97, 5.0, 'A Voice in the Wind ', '0842377506')
(97, 5.0, 'Good Night', '006440174')
(97, 5.0, 'Smart Women Finish Rich', '0767902432')
(97, 5.0, 'A Man on the Moon', '0140272011')
(96, 5.0, 'New Cook Book ', '0696212900')
(96, 5.0, 'Better Homes and Gardens New Cook Book ', '0696201887')
(96, 5.0, 'New Cook Book ', '0696214628')
(96, 5.0, 'Inu', '1569312621')
(96, 5.0, 'Better Homes ', '0553577956')
(96, 5.0, 'Better Homes and Gardens New Cook Book ', '0696206447')
(95, 5.0, 'The Silver Crown', '0613371682')
(95, 5.0, 'The True Story of the 3 Little Pigs', '0670827592')
(95, 5.0, 'Huntress Night World 7 ', '0671014757')
(95, 5.0, 'Six Wives of Henry VIII', '0802136834')
(95, 5.0, 'The True Story of the 3 Little Pigs', '0670888443')
(95, 5.0, 'The True Story of the 3 Little Pigs', '0140544518')
(95, 5.0, 'The Silver Crown', '068984106')
(95, 5.0, 'Barnyard Dance', '1563054426')
(95, 5.0, 'The Silver Crown ', '0689841116')
(95, 5.0, 'The True Story of the 3 Little Pigs', '078577842')
(94, 5.0, 'Say Goodnight', '0064470075')
(94, 5.0, 'The Blue Castle ', '0553280511')
(94, 5.0, 'Magic', '0886774268')
(93, 5.0, 'Christy', '0808566474')
(93, 5.0, 'Christy', '0800792904')
(93, 5.0, 'Christy', '0380001411')
(93, 5.0, 'Christy', '0310241634')
(92, 5.0, 'Rent', '0688154379')
(92, 5.0, 'The Transall Saga', '0440219760')
(92, 5.0, 'The Boxcar Children', '0807508519')
(92, 5.0, 'The Transall Saga', '0385321961')
(92, 5.0, 'The Boxcar Children ', '0833529382')
(92, 5.0, 'The Boxcar Children ', '0807508527')
(92, 5.0, 'Ride the Wind', '0345325222')
(92, 5.0, 'Boxcar Children : ', '0807274097')
(92, 5.0, 'Rent', '0793579031')
(91, 5.0, 'The Merchant of Death ', '0743437314')
(91, 5.0, 'Shadow Castle: Expanded Edition', '0595092969')
(91, 5.0, 'Bart Simpson', '006096975')
(91, 5.0, 'Best Blackjack', '1566250579')
(90, 5.0, 'The Mitford Years Box Set', '0147717795')
(90, 5.0, 'Book of Greek Myths', '1885608144')
(90, 5.0, 'D', '1885608152')
(90, 5.0, 'The Mitford Years Box Set', '0147717280')
(90, 5.0, 'Persepolis : The Story of a Childhood ', '0375422307')
(90, 5.0, 'The Mitford Years: At Home in Mitford', '0140868135')
(90, 5.0, 'D', '0440406943')
(90, 5.0, 'The Mitford Years: At Home in Mitford ', '0147712564')
(90, 5.0, 'The Mitford Years:  At Home in Mitford ', '0147715962')
(90, 5.0, 'D', '0385015836')
(89, 5.0, 'Chicka Chicka Boom Boom', '0671748947')
(89, 5.0, 'Chicka Chicka Boom Boom', '0613284437')
(89, 5.0, 'Heartland ', '0439130204')
(89, 5.0, 'Katherine', '0899668143')
(89, 5.0, 'Chicka Chicka Boom Boom ', '068983568')
(89, 5.0, 'The Black Cauldron ', '0881030937')
(89, 5.0, 'For Love and Grace', '1553063945')
(89, 5.0, 'Sog: The Secret Wars of America', '0451195086')
(89, 5.0, 'Chicka Chicka Boom Boom', '067167949')
(89, 5.0, 'The Black Cauldron ', '0805061312')
(89, 5.0, 'The Black Cauldron ', '0440406498')
(88, 5.0, 'A Grief Observed', '0060652381')
(88, 5.0, 'A Grief Observed', '0553274864')
(88, 5.0, 'A Grief Observed', '006065273')
(88, 5.0, 'The Ordinary Princess', '0142300853')
(88, 5.0, 'The Ordinary Princess', '0670035440')
(88, 5.0, 'Telesales Tips From The Trenches: Secrets of a Street', '188108115')
(87, 5.0, 'Portraits of Guilt', '0671034855')
(87, 5.0, 'Chicken Soup for the Pet Lover', '1558745742')
(87, 5.0, 'I Am Jackie Chan : My Life in Action', '0345429133')
(87, 5.0, 'Mother Night', '0385334141')
(87, 5.0, 'The Magic of Thinking Big ', '0743529030')
(87, 5.0, 'Time for Bed', '0152010661')
(87, 5.0, 'Basketball Diaries', '0613132610')
