 
(Cantidad de reviews, Score, Titulo)
(21, 5.0, 'The Ideological Origins of the American Revolution')
(21, 5.0, 'An Uncommon Friendship: From Opposite Sides of the Holocaust')
(21, 5.0, 'The Frontiersmen: A Narrative')
(21, 5.0, 'Torpedo Junction: U')
(20, 5.0, 'Strong Men Armed: The United States Marines Against Japan')
(20, 5.0, 'Torpedo Junction: U')
(20, 5.0, 'Men of Mathematics ')
(20, 5.0, 'The Last True Story of Titanic')
(20, 5.0, 'Men of Mathematics')
(20, 5.0, 'On the Air: The Encyclopedia of Old')
(20, 5.0, 'How to Solve It')
(20, 5.0, 'The Art of Strategy: A New Translation of Sun Tzu')
(20, 5.0, 'The Romanovs: Love')
(20, 5.0, 'Contempt of Court : The Turn')
(20, 5.0, 'The Wilderness Family : At Home with Africa')
(20, 5.0, 'Defeat Into Victory')
(20, 5.0, 'Spandau: The Secret Diaries')
(20, 5.0, 'Children of the Flames: Dr')
(20, 5.0, 'Bodyguard of Lies: The Extraordinary True Story Behind D')
(20, 5.0, 'Granny and the Eskimo: Angels in Vietnam')
(20, 5.0, 'The Children of Willesden Lane: Beyond the Kindertransport: A Memoir of Music')
(20, 5.0, 'The Pine Barrens')
(19, 5.0, 'A Greek')
(19, 5.0, 'Clear the Bridge')
(19, 5.0, 'The Journals of Lewis and Clark ')
(19, 5.0, 'Eastern Approaches')
(19, 5.0, 'Braving the Waves: Rockaway Rises ')
(19, 5.0, 'The Lessons of History')
(19, 5.0, 'Infantry Soldier: Holding the Line at the Battle of the Bulge')
(19, 5.0, 'What Is Mathematics')
(19, 5.0, 'The Lessons of History')
(19, 5.0, 'Russia at War: 1941')
(19, 5.0, 'Against All Hope: A Memoir of Life in Castro')
(19, 5.0, '2000 Years of Disbelief: Famous People With the Courage to Doubt')
(19, 5.0, 'The Lessons of History')
(19, 5.0, 'Southern Ladies ')
(19, 5.0, 'Recondo')
(19, 5.0, 'Is Paris Burning')
(19, 5.0, 'The Journals of Lewis and Clark ')
(18, 5.0, '3000 Degrees: The True Story of a Deadly Fire and the Men Who Fought It')
(18, 5.0, 'The Mountain of the Women : Memoir of an Irish Troubador')
(18, 5.0, 'The Oxford Classical Dictionary')
(18, 5.0, 'Different Strokes : The Lives and Teachings of the Game')
(18, 5.0, 'Growing Up Baseball : An Oral History')
(18, 5.0, 'Scourge: The Once and Future Threat of Smallpox')
(18, 5.0, 'Hitler')
(18, 5.0, 'Skyscrapers')
(18, 5.0, 'The Life of Greece ')
(18, 5.0, 'Phantom Soldier: The Enemy')
(18, 5.0, 'Who')
(18, 5.0, 'Charlie Rangers')
(18, 5.0, 'The Price of Vigilance')
(18, 5.0, '365 Days')
(18, 5.0, 'The Pilgrim')
(18, 5.0, 'Polar the Titanic Bear')
(18, 5.0, 'The Oxford Classical Dictionary')
(18, 5.0, 'The Rules of the Game : Jutland and British Naval Command')
(18, 5.0, 'Scourge: The Once and Future Threat of Smallpox')
(18, 5.0, 'The Oxford Classical Dictionary: The Ultimate Reference Work on the Classical World')
(18, 5.0, 'Inside the Titanic : A Giant Cut')
(18, 5.0, 'Execution by Hunger: The Hidden Holocaust')
(18, 5.0, 'Different Strokes: The Lives and Teachings of the Game')
(18, 5.0, 'All for the Union : The Civil War Diary ')
(18, 5.0, 'The Price of Vigilance : Attacks on American Surveillance Flights')
(18, 5.0, 'Pity the Nation: Lebanon at War')
(18, 5.0, 'Absolution: Charlie Company 3rd Battalion')
(17, 5.0, 'The Last Lion: Winston Spencer Churchill')
(17, 5.0, 'The Ss: Hitler')
(17, 5.0, 'Other Powers')
(17, 5.0, 'Gamma : Exploring Euler')
(17, 5.0, 'The Conquering Family')
(17, 5.0, 'Barrow')
(17, 5.0, 'New Shanghai: The Rocky Rebirth of China')
(17, 5.0, 'Introduction to Attic Greek')
(17, 5.0, 'Autumn Lightning : The Education of an American Samurai')
(17, 5.0, 'Dearest Ones : A True World War II Love Story')
(17, 5.0, 'Lest We Forget: The Passage from Africa to Slavery and Emancipation: A Three')
(17, 5.0, 'Passing Strange : True Tales of New England Hauntings and Horrors')
(17, 5.0, 'New York City Baseball: The Last Golden Age')
(17, 5.0, 'Virga Tears: The True Story of a Soldier')
(17, 5.0, 'The Machu Picchu Guidebook: A Self')
(17, 5.0, 'Secrets of the Lost Races: New Discoveries of Advanced Technology in Ancient Civilizations')
(17, 5.0, 'Barrow')
(17, 5.0, 'Au Contraire')
(17, 5.0, 'Evidence Not Seen: A Woman')
(17, 5.0, 'Trapped in Tuscany Liberated by the Buffalo Soliders: The True World War II Story of Tullio Bruno Bertini')
(17, 5.0, 'Endless Miracles')
(17, 5.0, 'In Search of Dracula : The History of Dracula and Vampires')
(17, 5.0, 'A Day in the Life of Africa')
(16, 5.0, 'From the Mississippi Delta: A Memoir')
(16, 5.0, 'Pride of October: What it Was to Be Young and a Yankee')
(16, 5.0, 'The Village')
(16, 5.0, 'Attacks: ROMMEL')
(16, 5.0, 'The Holocaust: A History of the Jews of Europe During the Second World War')
(16, 5.0, 'The Longest Raid of the Civil War: Little')
(16, 5.0, 'Ecological Imperialism : The Biological Expansion of Europe')
(16, 5.0, 'Baptism : A Vietnam Memoir')
(16, 5.0, 'Rebels and Redcoats: The American Revolution Through the Eyes of Those Who Fought and Lived It ')
(16, 5.0, 'Reagan on Leadership : Executive Lessons from the Great Communicator')
(16, 5.0, 'The Tibetan Book of the Dead: Or')
(16, 5.0, 'When Thunder Rolled: An F')
(16, 5.0, 'Patriot Dreams: The Murder of Colonel Rich Higgins')
(16, 5.0, 'Josephus Complete Works')
(16, 5.0, 'The Last Full Measure: The Life and Death of the First Minnesota Volunteers ')
(16, 5.0, 'The Invention of Clouds: How an Amateur Meteorologist Forged the Language of the Skies')
(16, 5.0, 'The Last Full Measure: The Life and Death of the First Minnesota Volunteers')
(16, 5.0, 'A Border Passage : From Cairo to America')
(16, 5.0, 'Return to Bull Run: The Campaign and Battle of Second Manassas')
(16, 5.0, 'Banker to the Poor: Micro')
(16, 5.0, 'A Hundred Miles of Bad Road')
(16, 5.0, 'The Village')
(16, 5.0, 'Arrow of the Blue')
(16, 5.0, 'Inside ')
(16, 5.0, 'Glock : The New Wave In Combat Handguns')
(16, 5.0, 'Last Dinner On the Titanic Menus and Recipes From the Great Liner')
(16, 5.0, 'The Second World War')
(16, 5.0, 'Josephus Complete Works')
(16, 5.0, 'Adventures in Nature Mexico')
(16, 5.0, 'Great Siege: Malta 1565 ')
(16, 5.0, 'One Hundred Days: The Memoirs of the Falklands Battle Group Commander ')
(16, 5.0, 'Battle at Alcatraz: A Desperate Attempt to Escape the Rock')
(16, 5.0, 'Inside Camp X')
(15, 5.0, 'Thirty Years in a Red House: A Memoir of Childhood and Youth in Communist China')
(15, 5.0, 'Japan at War: An Oral History')
(15, 5.0, 'Parallax: The Race to Measure the Cosmos')
(15, 5.0, 'Love')
(15, 5.0, 'The Cunning of History')
(15, 5.0, 'At the Hands of Persons Unknown : The Lynching of Black America')
(15, 5.0, 'The Architecture Pack : A Unique')
(15, 5.0, 'Thirty Seconds over Tokyo ')
(15, 5.0, 'Platoon Leader')
(15, 5.0, 'Blessed by Thunder: Memoir of a Cuban Girlhood')
(15, 5.0, 'The Last of the Just')
(15, 5.0, 'The Life of Daniel Boone')
(15, 5.0, 'Marine Rifleman: Forty')
(15, 5.0, 'Machu Picchu: A Civil Engineering Marvel')
(15, 5.0, 'The Last Good Season: Brooklyn')
(15, 5.0, 'The Origins of The Second World War')
(15, 5.0, 'Fabricating Israeli History: The ')
(15, 5.0, 'Lee: The Last Years')
(15, 5.0, 'The Sand Pebbles ')
(15, 5.0, 'Thirty Seconds over Tokyo')
(15, 5.0, 'Pak Six: A True Story')
(15, 5.0, 'Parallax : The Race to Measure the Cosmos')
(15, 5.0, 'Letters of the Century : America 1900')
(15, 5.0, 'Inanna')
(15, 5.0, 'The Smuggler')
(15, 5.0, 'Brave Men')
(15, 5.0, 'At the Hands of Persons Unknown : The Lynching of Black America ')
(15, 5.0, 'Movies on the Fantail')
(15, 5.0, 'A Prince of Our Disorder: The Life of T')
(15, 5.0, 'A History of Israel : From the Rise of Zionism to Our Time ')
(15, 5.0, 'It Happened in Manhattan: An Oral History of Life in the City During the Mid')
(15, 5.0, 'Honor Bound: American Prisoners of War in Southeast Asia')
(15, 5.0, 'Small Unit Leadership : A Commonsense Approach')
(15, 5.0, 'Thirty Years in a Red House: A Memoir of Childhood and Youth in Communist China')
(14, 5.0, 'Remembering Woolworth')
(14, 5.0, 'I Never Saw Another Butterfly')
(14, 5.0, 'Getting the Bugs Out : The Rise')
(14, 5.0, 'Remembering Woolworth')
(14, 5.0, 'The Principia: Mathematical Principles of Natural Philosophy')
(14, 5.0, 'The Spirit of St')
(14, 5.0, 'Padre Pio: A Man of Hope')
(14, 5.0, 'The Conquest of New Spain ')
(14, 5.0, 'A History of the Modern Middle East')
(14, 5.0, 'Ancient Iraq ')
(14, 5.0, 'A Passion for the Past : Creative Teaching of U')
(14, 5.0, 'Blitzkrieg: From the Rise of Hitler to the Fall of Denmark I')
(14, 5.0, 'Sorrow Mountain: The Journey of a Tibetan Warrior Nun')
(14, 5.0, 'I Never Saw Another Butterfly : Childrn')
(14, 5.0, 'The Last Days of St')
(14, 5.0, 'Rebels : The Irish Rising of 1916')
(14, 5.0, 'Fighting for the Confederacy: The Personal Recollections of General Edward Porter Alexander')
(14, 5.0, 'A Little Bit Sideways')
(14, 5.0, 'Spearheading D')
(14, 5.0, 'The Principia : Mathematical Principles of Natural Philosophy')
(14, 5.0, 'Thomas Paine : Collected Writings : Common Sense ')
(14, 5.0, 'Resurrection of the Shroud : New Scientific')
(14, 5.0, 'Nam Vet : Making Peace with Your Past')
(14, 5.0, 'Scotch and Holy Water')
(14, 5.0, 'After Tet: The Bloodiest Year in Vietnam')
(14, 5.0, 'Things We Couldn')
(14, 5.0, 'Into the Rising Sun: In Their Own Words')
(14, 5.0, 'Into the Rising Sun: In Their Own Words')
(14, 5.0, 'K')
(14, 5.0, 'The Craft of the Japanese Sword')
(14, 5.0, 'The Fredericksburg Campaign: Winter War on the Rappahannock')
(13, 5.0, 'From the Land of Green Ghosts : A Burmese Odyssey')
(13, 5.0, 'A Piece of My Heart : The Stories of 26 American Women Who Served in Vietnam')
(13, 5.0, 'The Devils of Loudun')
(13, 5.0, 'The Mathematical Experience')
(13, 5.0, 'Something New Under the Sun: An Environmental History of the Twentieth')
(13, 5.0, 'Chicken Soup for the Soul of America : Stories to Heal the Heart of Our Nation ')
(13, 5.0, 'Women')
(13, 5.0, 'Egyptian Treasures from the Egyptian Museum in Cairo')
(13, 5.0, 'Chicken Soup for the Soul of America : Stories to Heal the Heart of Our Nation ')
(13, 5.0, 'Act One : An Autobiography')
(13, 5.0, 'Defying Hitler: A Memoir')
(13, 5.0, 'Where They Ain')
(13, 5.0, 'Asimov')
(13, 5.0, 'Lest We Forget : The Kingsmen')
(13, 5.0, 'The Sumerians : Their History')
(13, 5.0, 'The Princess Trilogy: Boxed Set')
(13, 5.0, 'To Fly and Fight: Memoirs of a Triple Ace')
(13, 5.0, 'The Dream Machine: J')
(13, 5.0, 'Where Peachtree Meets Sweet Auburn: A Saga of Race and Family')
(13, 5.0, 'Orbit')
(13, 5.0, 'The Commissar Vanishes: The Falsification of Photographs and Art in Stalin')
(13, 5.0, 'The Commissar Vanishes: The Falsification of Photographs ')
(13, 5.0, 'SOG: A Photo History of the Secret Wars')
(13, 5.0, 'To Marry an English Lord : Or How Anglomania Really Got Started')
(13, 5.0, 'Air Disaster ')
(13, 5.0, 'Another River')
(13, 5.0, 'Wings of the Eagle')
(13, 5.0, 'Reluctant Warrior')
(13, 5.0, 'Arguing about Slavery : John Quincy Adams and the Great Battle in the United States Congress')
(13, 5.0, 'Islam and Dhimmitude: Where Civilizations Collide')
(13, 5.0, 'Warfighting')
(13, 5.0, 'The Dream Machine : J')
(13, 5.0, 'Grief Denied : A Vietnam Widow')
(13, 5.0, 'Ancient Egypt')
(13, 5.0, 'Hair Story : Untangling the Roots of Black Hair in America')
(13, 5.0, 'George Preddy')
(13, 5.0, 'Islam and Dhimitude: Where Civilizations Collide')
(13, 5.0, 'Space Shuttle: The History of the National Space Transportation System : The First 100 Missions')
(13, 5.0, 'George Preddy')
(13, 5.0, 'Hair Story : Untangling the Roots of Black Hair in America')
(13, 5.0, 'Infinity and the Mind')
(13, 5.0, 'ERNIE PYLES WAR ')
(12, 5.0, 'Covered With Glory: The 26th North Carolina Infantry at Gettysburg')
(12, 5.0, 'American Shelter : An Illustrated Encyclopedia of the American Homes')
(12, 5.0, 'To Destroy You Is No Loss: The Odyssey of a Cambodian Family')
(12, 5.0, 'The Christians as the Romans Saw Them')
(12, 5.0, 'Woman Who Glows in the Dark: A Curandera Reveals Traditional Aztec Secrets of Physical and Spiritual Health')
(12, 5.0, 'Caught In The Path')
(12, 5.0, 'Queen Mary')
(12, 5.0, 'North America XB')
(12, 5.0, 'Strength to Love')
(12, 5.0, 'The Jewish State : The Struggle for Israel')
(12, 5.0, 'Atlas of the North American Indian')
(12, 5.0, 'The Iron Brigade: A Military History ')
(12, 5.0, 'Eminent Victorians ')
(12, 5.0, 'Rebel Private: Front and Rear : Memoirs of a Confederate Soldier')
(12, 5.0, 'Japanese Cruisers of the Pacific War')
(12, 5.0, 'Queen Mary')
(12, 5.0, 'Pickett')
(12, 5.0, 'A Mother')
(12, 5.0, 'Pea Ridge: Civil War Campaign in the West')
(12, 5.0, 'Gowns by Adrian : The MGM Years 1928')
(12, 5.0, 'Japanese Aircraft of the Pacific War')
(12, 5.0, 'The Jewish State: The Struggle for Israel')
(12, 5.0, 'Handbags : The Power of the Purse')
(12, 5.0, 'Seven Days in January: With the 6th SS')
(12, 5.0, 'The Face of Our Past: Images of Black Women from Colonial America to the Present')
(12, 5.0, 'Mathematics: The Loss of Certainty ')
(12, 5.0, 'The American Practical Navigator: ')
(12, 5.0, 'Vegetables from Amaranth to Zucchini: The Essential Reference: 500 Recipes')
(12, 5.0, 'NATO in the Balkans: Voices of Opposition')
(12, 5.0, 'WITNESS: Voices from the Holocaust')
(12, 5.0, 'Sun')
(12, 5.0, 'Robert Frank: The Americans')
(12, 5.0, 'Only the Ball Was White')
(12, 5.0, 'Noble Obsession: Charles Goodyear')
(12, 5.0, 'Letter and Papers from Prison')
(12, 5.0, 'M')
(12, 5.0, 'Jackie Robinson : A Biography')
