 
(Cantidad de reviews, Score, Titulo)
(71, 5.0, 'David and the Phoenix', '1930900139')
(69, 5.0, 'The Voyage of the Dawn Treader', '0898458749')
(69, 5.0, 'The Voyage of the Dawn Treader ', '0064471071')
(69, 5.0, 'The Voyage of the Dawn Treader ', '0060234865')
(68, 5.0, 'The Defenders of the Dead ', '0590519565')
(68, 5.0, 'Defenders of the Dead ', '061322440')
(65, 5.0, 'Jamberry Board Book', '0694006513')
(65, 5.0, 'Jamberry ', '0694700967')
(65, 5.0, 'Jamberry ', '069470038')
(65, 5.0, 'Rainbow Boys', '0689841000')
(65, 5.0, 'Into the Cold Fire ', '0786806540')
(61, 5.0, 'The Great Brain ', '0440430712')
(61, 5.0, 'The Uncertain Path ', '0590519697')
(61, 5.0, 'The Captive Temple ', '0590519700')
(61, 5.0, 'The Great Brain', '0807207349')
(61, 5.0, 'The Great Brain ', '0803725906')
(58, 5.0, 'Daughters of the Moon: The Sacrifice ', '0786807067')
(57, 5.0, 'The Little Mouse', '0859536599')
(54, 5.0, 'The Forests of Silence ', '0439253233')
(54, 5.0, 'Paddle', '0395292034')
(54, 5.0, 'Paddle', '0808551515')
(53, 5.0, 'King of the Wind : The Story of the Godolphin Arabian', '0689714866')
(53, 5.0, 'King of the Wind', '055347829')
(51, 5.0, 'The Mad Scientists', '1930900104')
(50, 5.0, 'Tuesday', '0395551137')
(50, 5.0, 'Twenty Years After ', '0192838431')
(50, 5.0, 'The Hidden Past ', '0590519336')
(50, 5.0, 'Tuesday', '0395870828')
(50, 5.0, 'Life', '0971702101')
(46, 5.0, 'Captain Underpants And The Attack Of The Talking Toilets ', '0590634275')
(46, 5.0, 'Dinotopia: A Land Apart from Time ', '0060280034')
(45, 5.0, 'On Fortune', '0689829574')
(44, 5.0, 'Sheep in a Jeep', '039541105')
(44, 5.0, 'Sheep in a Jeep', '039586786')
(44, 5.0, 'Day of Reckoning ', '0613247760')
(44, 5.0, 'Sheep in a Jeep', '0395470307')
(44, 5.0, 'The Day of Reckoning ', '0590520792')
(43, 5.0, 'The Mark of the Crown ', '0590519344')
(43, 5.0, 'And the Two Shall Meet ', '0553486861')
(42, 5.0, 'Julie', '0064407217')
(42, 5.0, 'Julie', '0060274069')
(42, 5.0, 'Julie', '0060274077')
(41, 5.0, 'A Killing Frost ', '0395837359')
(41, 5.0, 'The Diamond in the Window ', '0064400425')
(40, 5.0, 'My Father', '0394890485')
(40, 5.0, 'Darkest Hour', '0671788477')
(40, 5.0, 'Daughters of the Moon: Secret Scroll ', '0786807091')
(40, 5.0, 'The Brothers Lionheart', '1930900244')
(40, 5.0, 'My Father', '0833508911')
(39, 5.0, 'Baby Island', '0689717512')
(38, 5.0, 'The Dead of Night ', '0395837340')
(38, 5.0, 'The Mark of Zorro', '0812540077')
(38, 5.0, 'The Dead of Night ', '0440227712')
(37, 5.0, 'Lone Wolf and Cub 1: The Assassin', '1569715025')
(37, 5.0, 'Desolation Island ', '039330812')
(35, 5.0, 'Circles in the Stream ', '043922165')
(34, 5.0, 'Honus ', '0380973502')
(34, 5.0, 'Pippi Longstocking', '0881037761')
(34, 5.0, 'Pippi Longstocking ', '0140309578')
(34, 5.0, 'Honus and Me: A Baseball Card Adventure', '0380788780')
(33, 5.0, 'We', '0689504764')
(33, 5.0, 'We', '0689815816')
(33, 5.0, 'The Weirdstone of Brisingamen: A Tale of Alderley', '0152017666')
(32, 5.0, 'Make Way for Ducklings ', '0140564349')
(32, 5.0, 'Trouble on Cloud City ', '0425164160')
(32, 5.0, 'Blood', '0671039490')
(31, 5.0, 'Thunder Cave', '0786811595')
(31, 5.0, 'Earthquake ', '0553570242')
(30, 5.0, 'The White Fox Chronicles ', '0385322542')
(30, 5.0, 'Broken Sky ', '043912865')
(30, 5.0, 'The Sea Chest', '0803727038')
(30, 5.0, 'Broken Sky ', '0439139988')
(29, 5.0, 'Out From Boneville ', '0963660993')
(29, 5.0, 'Killer', '0671039539')
(29, 5.0, 'Ozma of Oz ', '0688066321')
(29, 5.0, 'Julie ', '0060235284')
(29, 5.0, 'Bone', '0963660942')
(28, 5.0, 'The Lost City of Faar ', '0743437322')
(28, 5.0, 'The Farthest Away Mountain', '0380713039')
(28, 5.0, 'Ronia', '061309624')
(27, 5.0, 'Dominico', '0374418276')
(27, 5.0, 'Three Tales of my Father', '0807282758')
(27, 5.0, 'Run: A Gratifying Novel ', '0671039431')
(27, 5.0, 'The Original Adventures of Hank the Cowdog ', '0141303778')
(27, 5.0, 'Three Tales of My Father', '0679989110')
(27, 5.0, 'Hank the Cowdog 01: The Original Adventures ', '0670884081')
(27, 5.0, 'Three Tales of My Father', '0679889116')
(27, 5.0, 'The Original Adventures of  Hank the Cowdog ', '1591883016')
(26, 5.0, 'Kiss', '0671039458')
(25, 5.0, 'Roseflower Creek: A Novel', '1581822405')
(25, 5.0, 'The Young Unicorns ', '0440999197')
(25, 5.0, 'Baggage Check', '188643333')
(24, 5.0, 'Jimmy Zangwow', '0689822154')
(24, 5.0, 'Peter Pan ', '0679810447')
(23, 5.0, 'The Black Stallion Returns ', '0679813446')
(23, 5.0, 'The Dark Portal: Book One of the Deptford Mice Trilogy', '1587171120')
(23, 5.0, 'The Adventures of Pippi Longstocking', '0670876127')
(23, 5.0, 'The Dark Portal: Book One of the Deptford Mice Trilogy ', '1587170213')
(22, 5.0, 'Queen Amidala ', '0590521012')
(21, 5.0, 'Reflections on the Art of Living: A Joseph Campbell Companion', '0060926171')
(21, 5.0, 'Battle Angel Alita: Angel', '1569312931')
(21, 5.0, 'Lad: A Dog', '0140364749')
(21, 5.0, 'Henry Huggins', '0694525294')
(21, 5.0, 'Broken Sky Series ', '0439128676')
(21, 5.0, 'Broken Sky ', '0439128641')
(21, 5.0, 'Gingerbread Baby', '0399234446')
(21, 5.0, 'Winnie', '1859986501')
(21, 5.0, 'Broken Sky ', '0613244192')
(21, 5.0, 'Winnie', '0140361219')
(21, 5.0, 'Everest Iii ', '0439411378')
(21, 5.0, 'Voyage of the Basset', '1885183585')
(21, 5.0, 'Broken Sky Series ', '0439128684')
(21, 5.0, 'Broken Sky ', '0439128692')
(20, 5.0, 'Tintin in Tibet ', '0316358398')
(20, 5.0, 'Twins', '0743443977')
(20, 5.0, 'I', '0141312378')
(20, 5.0, 'Shoeless Joe ', '0060292539')
(20, 5.0, 'Trust', '0671039520')
(20, 5.0, 'Sailor Moon ', '1892213982')
(20, 5.0, 'Frog and Toad Together ', '069401298')
(20, 5.0, 'Wingman ', '1552045374')
(20, 5.0, 'The Saturdays', '0805070605')
(20, 5.0, 'Top Secret', '0316303631')
(20, 5.0, 'Shoeless Joe ', '0064472590')
(20, 5.0, 'Snow Dog', '0808543253')
(18, 5.0, 'White Cargo', '0061014230')
(18, 5.0, 'The Good Master ', '014030133')
(18, 5.0, 'The Good Master ', '0808573470')
(18, 5.0, 'Mouse Mess', '0590100483')
(18, 5.0, 'Return to Del ', '0439253306')
(18, 5.0, 'Arena', '0970760000')
(18, 5.0, 'Sailor Moon Stars ', '1892213702')
(18, 5.0, 'Blade of the Immortal: Dreamsong', '156971357')
(18, 5.0, 'Death Strike ', '0842343288')
(17, 5.0, 'The Adventures of Taxi Dog ', '0140566651')
(17, 5.0, 'Seaward', '0020421907')
(17, 5.0, 'Sabrina : A Novelization ', '0671014331')
(17, 5.0, 'The Temple of Gold', '0345439740')
(17, 5.0, 'Sailor Moon ', '1892213427')
(17, 5.0, 'I Had Trouble Getting to Solla Sollew', '0808524925')
(17, 5.0, 'The Sands of Time : A Hermux Tantamoq Adventure ', '0399238794')
(17, 5.0, 'Dolphins At Daybreak ', '067988338')
(17, 5.0, 'The Sands of Time: A Hermux Tantamoq Adventure', '0967511127')
(17, 5.0, 'The Adventures of Taxi Dog', '061328397')
(17, 5.0, 'Betrayed', '0743444027')
(17, 5.0, 'The Tower of Geburah: Book 3 ', '0877845603')
(17, 5.0, 'Belles on Their Toes', '055325605')
(17, 5.0, 'I Had Trouble in Getting to Solla Sollew : ', '0394800923')
(17, 5.0, 'Dolphins at Daybreak ', '0679983384')
(17, 5.0, 'We Were Tired of Living in a House', '0399230165')
(16, 5.0, 'How Fletcher Was Hatched', '1892657007')
(16, 5.0, 'City of the Rats ', '043925325')
(16, 5.0, 'Knight', '015202073')
(16, 5.0, 'Poppy and Rye', '0380976382')
(16, 5.0, 'Animorphs ', '0439115248')
(16, 5.0, 'Poppy and Rye ', '0380797178')
(16, 5.0, 'Swag', '1585470414')
(16, 5.0, 'Down to the Sea With Mr', '0811824993')
(16, 5.0, 'A Rat', '0064407799')
(15, 5.0, 'Burning for Revenge ', '0395960541')
(15, 5.0, 'Dinotopia: The World Beneath', '0060280069')
(15, 5.0, 'Mustang Moon ', '0064410862')
(15, 5.0, 'Dark Sunshine ', '0064410870')
(15, 5.0, 'Stage Fright on a Summer Night ', '0375906118')
(15, 5.0, 'Stage Fright on a Summer Night ', '0375806113')
(15, 5.0, 'The Sand Pebbles ', '1557504466')
(15, 5.0, 'Night of the Ninjas ', '0679863710')
(15, 5.0, 'Night of the Ninjas ', '0679963715')
(14, 5.0, 'Carl', '0374311048')
(14, 5.0, 'The Kestrel ', '0141310693')
(14, 5.0, 'The Four', '0140383948')
(14, 5.0, 'Dropback: A Story of the Intrigue and Villainy behind the Cocaine Trade', '0964325675')
(14, 5.0, 'Jubal Sackett ', '0553502484')
(14, 5.0, 'Expendables', '0345380363')
(14, 5.0, 'Another Day in Paradise', '0140267727')
(14, 5.0, 'The Wall of Night', '0515132780')
(14, 5.0, 'The Poky Little Puppy  ', '0307160262')
(14, 5.0, 'Carl', '0374311099')
(13, 5.0, 'Liza Lou and the Yeller Belly Swamp', '0613021592')
(13, 5.0, 'Letters from Felix: A Little Rabbit on a World Tour ', '1558598863')
(13, 5.0, 'The House at Pooh Corner ', '0525447741')
(13, 5.0, 'Battle Angel Alita : Tears Of An Angel ', '1569310491')
(13, 5.0, 'Linnets and Valerians', '0142300268')
(13, 5.0, 'Deltora Quest ', '0439253241')
(13, 5.0, 'Liza Lou And The Yeller Belly Swamp ', '0689815050')
(13, 5.0, 'The Fire Cat ', '0064440389')
(13, 5.0, 'Fireman Small', '0395689872')
(13, 5.0, 'The Last Guardian', '1578563674')
(13, 5.0, 'Tut', '0140363602')
(13, 5.0, 'Animal Ark ', '059018749')
(13, 5.0, 'Hex ', '0743422112')
(13, 5.0, 'Half Mast', '0972098100')
(13, 5.0, 'The Adventures of Tintin: The Calculus Affair ', '0316357243')
(13, 5.0, 'The House at Pooh Corner ', '0525444440')
(13, 5.0, 'The Calculus Affair ', '0316358479')
(13, 5.0, 'Fireman Small', '0395816599')
(13, 5.0, 'The Shy Stegosaurus of Cricket Creek', '1930900090')
(13, 5.0, 'The Fire Cat ', '0060201967')
(13, 5.0, 'Blade of the Immortal: On Silent Wings', '1569714126')
(13, 5.0, 'Child of the Wolves', '0440413214')
(13, 5.0, 'The House at Pooh Corner ', '0140361227')
(12, 5.0, 'Bug Boy', '0613113667')
(12, 5.0, 'Rachel', '0152018069')
(12, 5.0, 'A Bear Called Paddington', '0618150714')
(12, 5.0, 'Dragon of Lonely Island', '0763616613')
(12, 5.0, 'Hurry Home', '0060214864')
(12, 5.0, 'Tucket', '0440413761')
(12, 5.0, 'The Adventures of Erasmus Twiddle : Grmkville', '0689842457')
(12, 5.0, 'Corgiville Fair', '0316853291')
(12, 5.0, 'Dragon of Lonely Island', '0763604089')
(12, 5.0, 'Blood Sport: A Journey Up the Hassayampa', '155821576')
(12, 5.0, 'Hurry Home', '0064400255')
(12, 5.0, 'Tub Toys', '1582460663')
(12, 5.0, 'GTO ', '1931514933')
(12, 5.0, 'Blade of the Immortal: Cry of the Worm Vol', '1569713006')
(12, 5.0, 'Bug Boy', '0440414652')
(12, 5.0, 'Superhero or Super Thief ', '0439219469')
(12, 5.0, 'Corgiville Fair', '0316853127')
(12, 5.0, 'A Bear Called Paddington ', '0395929512')
(12, 5.0, 'Pilot Down', '0064400670')
(12, 5.0, 'The New Boy ', '0671738690')
(12, 5.0, 'Knight At Dawn ', '067982412')
(12, 5.0, 'The Knight at Dawn ', '0679924124')
(11, 5.0, 'Trouble With Trolls', '0399223363')
(11, 5.0, 'Cinnamon Bear ', '1570190674')
(11, 5.0, 'Quest for the Pillars of Wealth ', '0970343302')
(11, 5.0, 'Sharpe', '0140294333')
(11, 5.0, 'Trouble with Trolls ', '0698117913')
(11, 5.0, 'The Never War ', '0743437330')
(11, 5.0, 'Walls', '0595202101')
(11, 5.0, 'The Paper Princess', '0525452311')
(11, 5.0, 'Freddy Goes to Florida ', '0879518081')
(11, 5.0, 'Battle Angel Alita : Angel Of Redemption ', '156931053')
(11, 5.0, 'The Sugar Island', '061815454')
(11, 5.0, 'The Red Sea Sharks ', '0316358487')
(11, 5.0, 'By Fire', '0439062837')
(11, 5.0, 'The Renegade ', '0064410889')
(11, 5.0, 'The Cinnamon Bear: A Classic Children', '1570190682')
(11, 5.0, 'The Paper Princess ', '0140564241')
(2922, 4.5, 'Holes ', '0786221860')
(1185, 4.5, 'The Golden Compass ', '0679893105')
(1185, 4.5, 'The Golden Compass ', '0613026993')
(1185, 4.5, 'The Golden Compass ', '0807281808')
(1185, 4.5, 'The Golden Compass ', '0679879242')
(1185, 4.5, 'The Golden Compass ', '037582345')
(1185, 4.5, 'The Golden Compass ', '0345413350')
(1185, 4.5, 'The Golden Compass ', '0440418321')
(964, 4.5, 'Where the Red Fern Grows', '0553274295')
(826, 4.5, 'Hatchet', '0689808828')
(826, 4.5, 'Hatchet ', '1581180551')
(826, 4.5, 'Hatchet', '0689826990')
(826, 4.5, 'Literature Guide: Hatchet ', '0590389246')
(826, 4.5, 'Hatchet', '0395732611')
(826, 4.5, 'Hatchet', '0553470876')
(826, 4.5, 'Hatchet', '0833508326')
(826, 4.5, 'Hatchet', '0689840926')
(682, 4.5, 'Redwall ', '0399236295')
(682, 4.5, 'Redwall ', '0441005489')
(681, 4.5, 'Redwall ', '0399214240')
(681, 4.5, 'Redwall ', '0786238585')
(681, 4.5, 'Redwall: Anniversary Edition', '0833552600')
(681, 4.5, 'Redwall', '0807281905')
(573, 4.5, 'Jurassic Park', '0394588304')
(573, 4.5, 'Jurassic Park', '0394588169')
(561, 4.5, 'The Princess Bride: S', '034543014')
(552, 4.5, 'The Subtle Knife ', '0345413369')
(551, 4.5, 'The Subtle Knife ', '0375823468')
(551, 4.5, 'The Subtle Knife ', '0807281859')
(551, 4.5, 'The Subtle Knife ', '044041833')
(551, 4.5, 'The Subtle Knife ', '0375802118')
(452, 4.5, 'His Dark Materials Trade Paper Boxed Set ', '0375823360')
(452, 4.5, 'His Dark Materials Trilogy: The Golden Compass ', '0345448898')
(442, 4.5, 'The Phantom Tollbooth', '0394820371')
(442, 4.5, 'The Phantom Tollbooth', '0394815009')
(442, 4.5, 'Phantom Tollbooth', '0375806709')
(421, 4.5, 'Harry Potter Hardcover Boxed Set ', '0439249546')
(400, 4.5, 'Island of the Blue Dolphins', '0440439884')
(400, 4.5, 'Island of the Blue Dolphins ', '0440940001')
(400, 4.5, 'The Island of the Blue Dolphins', '0553474057')
(382, 4.5, 'The Lion', '0060290110')
(382, 4.5, 'The Lion', '0060234814')
(381, 4.5, 'The Lion', '0060277246')
(381, 4.5, 'The Lion', '0064471047')
(379, 4.5, 'The Cay', '0440416639')
(378, 4.5, 'The Cay', '038000142')
(378, 4.5, 'The Cay', '0385079060')
(350, 4.5, 'Bud', '0440413281')
(350, 4.5, 'Bud', '0385323069')
(350, 4.5, 'Bud', '0553526758')
(332, 4.5, 'Charlie and the Chocolate Factory', '0394810112')
(323, 4.5, 'Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry', '043932162')
(313, 4.5, 'The Power of One', '0833554255')
(313, 4.5, 'Power of One', '034541005')
(302, 4.5, 'The Godfather', '0929071697')
(292, 4.5, 'The True Confessions of Charlotte Doyle ', '0380714752')
(292, 4.5, 'The True Confessions of Charlotte Doyle', '0380728850')
(282, 4.5, 'Among the Hidden', '0689824750')
(267, 4.5, 'Anne of Green Gables ', '962634623')
(266, 4.5, 'Anne of Green Gables ', '9626341238')
(266, 4.5, 'Anne Of Green Gables ', '0439295777')
(265, 4.5, 'The Ear', '0140376410')
(251, 4.5, 'From the Mixed', '0689711816')
(251, 4.5, 'From the Mixed', '0689205864')
(247, 4.5, 'The Reptile Room ', '0807261793')
(241, 4.5, 'The Reptile Room ', '0060283130')
(241, 4.5, 'The Reptile Room ', '0064407675')
(237, 4.5, 'Shogun', '0440178002')
(237, 4.5, 'Shogun', '061301328')
(225, 4.5, 'The Arctic Incident ', '0786817089')
(225, 4.5, 'The Arctic Incident ', '0786808551')
(221, 4.5, 'Batman: The Dark Knight Returns', '156389341')
(215, 4.5, 'The Hero and the Crown', '0688025935')
(215, 4.5, 'The Hero and the Crown', '0141309814')
(215, 4.5, 'In the Hand of the Goddess', '0689853246')
(215, 4.5, 'In the Hand of the Goddess ', '0679801111')
(211, 4.5, 'The Second Summer of the Sisterhood', '080721969')
(211, 4.5, 'Master and Commander ', '0375405224')
(209, 4.5, 'To Say Nothing of the Dog', '0553575384')
(208, 4.5, 'Mrs', '0689710682')
(208, 4.5, 'Running Out of Time ', '0689812361')
(208, 4.5, 'Mrs', '0689206518')
(202, 4.5, 'River God ', '1561005533')
(202, 4.5, 'River God : A Novel of Ancient Egypt', '0312954468')
(200, 4.5, 'Lirael: Daughter of the Clayr', '0060278242')
(200, 4.5, 'Lirael: Daughter of the Clayr', '0060005424')
(200, 4.5, 'Lirael: Daughter of the Clayr', '0060278234')
(195, 4.5, 'Forbidden ', '158851594')
(191, 4.5, 'The Blue Sword ', '014130975')
(191, 4.5, 'The Blue Sword', '0688009387')
(191, 4.5, 'The Eternity Code ', '0786819146')
(190, 4.5, 'The Long Patrol ', '039923165')
(190, 4.5, 'The Long Patrol ', '0441005993')
(190, 4.5, 'The Long Patrol ', '0613131991')
(183, 4.5, 'Fever 1793', '0689848919')
(183, 4.5, 'Fever 1793', '0689838581')
(180, 4.5, 'The Slippery Slope ', '0060296410')
(180, 4.5, 'Alice', '188518347')
(180, 4.5, 'Alice', '9626341378')
(174, 4.5, 'The Three Musketeers ', '0140440259')
(174, 4.5, 'The Three Musketeers ', '1567400531')
(174, 4.5, 'The Three Musketeers ', '9626340894')
(174, 4.5, 'The Three Musketeers ', '0808509845')
(174, 4.5, 'The Three Musketeers : An Abridgement by Lord Sudley ', '0140367470')
(174, 4.5, 'The Three Musketeers ', '0375406573')
(174, 4.5, 'The Three Musketeers ', '0679860177')
(174, 4.5, 'The Three Musketeers ', '0448060248')
(174, 4.5, 'The Three Musketeers ', '0679603328')
(171, 4.5, 'The Two Princesses of Bamarre', '0060293152')
(171, 4.5, 'The Two Princesses of Bamarre', '0060293160')
(170, 4.5, 'The Two Princesses of Bamarre', '006440966')
(170, 4.5, 'The Two Princesses of Bamarre', '0694525286')
(170, 4.5, 'A Series of Unfortunate Events ', '0060288884')
(170, 4.5, 'The Austere Academy ', '0694525944')
(169, 4.5, 'The Austere Academy ', '0064408639')
(162, 4.5, 'Outcast of Redwall ', '0399229140')
(162, 4.5, 'Outcast of Redwall ', '0441004164')
(160, 4.5, 'So You Want to Be a Wizard: The First Book in the Young Wizards Series', '015216250')
(159, 4.5, 'Lioness Rampant ', '0807206105')
(159, 4.5, 'The Pearls of Lutra ', '044100508')
(159, 4.5, 'The Pearls of Lutra ', '0399229469')
(159, 4.5, 'Lioness Rampant ', '0679801138')
(158, 4.5, 'The Carnivorous Carnival ', '0064410129')
(157, 4.5, 'The Carnivorous Carnival ', '0060087811')
(157, 4.5, 'The Carnivorous Carnival ', '0060296402')
(157, 4.5, 'Marlfox ', '0441006930')
(157, 4.5, 'Marlfox ', '0399233075')
(153, 4.5, 'Trickster', '0375814663')
(150, 4.5, 'The Wanderer', '0064410323')
(150, 4.5, 'The Wanderer', '080728243')
(150, 4.5, 'The Wanderer', '0060277300')
(150, 4.5, 'Abarat', '0060510757')
(149, 4.5, 'Till We Have Faces: A Myth Retold', '0156904365')
(147, 4.5, 'The Wide Window ', '0694525421')
(147, 4.5, 'The Wide Window ', '0064407683')
(147, 4.5, 'The Wide Window ', '0060283149')
(146, 4.5, 'Skellig', '055352643')
(146, 4.5, 'Abarat', '0060280921')
(145, 4.5, 'Shade', '0060273240')
(145, 4.5, 'Shade', '0064471969')
(144, 4.5, 'James and the Giant Peach', '0140374248')
(144, 4.5, 'James and the Giant Peach', '0679880909')
(144, 4.5, 'James and the Giant Peach', '0141304677')
(144, 4.5, 'James and the Giant Peach', '0898458838')
(144, 4.5, 'James and the Giant Peach', '0375814248')
(141, 4.5, 'The Legend of Luke ', '039923490')
(141, 4.5, 'The Ruby in the Smoke ', '0394895894')
(136, 4.5, 'The Ersatz Elevator ', '0064408647')
(136, 4.5, 'The Ersatz Elevator ', '0694525936')
(136, 4.5, 'A Series of Unfortunate Events ', '0060288892')
(134, 4.5, 'The Magician', '0060234970')
(134, 4.5, 'Magician', '0066238269')
(134, 4.5, 'The Magician', '0064405052')
(134, 4.5, 'The Magician', '0064471101')
(131, 4.5, 'The Cardinal Of The Kremlin', '074350691')
(128, 4.5, 'The Hostile Hospital ', '0694526258')
(128, 4.5, 'The Hostile Hospital ', '0060288914')
(127, 4.5, 'The Hostile Hospital ', '0064408663')
(127, 4.5, 'The Dark Is Rising ', '0689303173')
(126, 4.5, 'Stormbreaker ', '0399236201')
(125, 4.5, 'Mariel of Redwall ', '0380719223')
(125, 4.5, 'Mariel of Redwall ', '0399221441')
(123, 4.5, 'Abhorsen ', '0060278250')
(123, 4.5, 'Abhorsen', '0060278269')
(123, 4.5, 'Abhorsen', '0807205613')
(121, 4.5, 'Raptor Red', '0553575619')
(119, 4.5, 'The Thief of Always', '0064409945')
(115, 4.5, 'Rules of the Road', '0698118286')
(114, 4.5, 'A Year Down Yonder', '080726167')
(112, 4.5, 'DK Readers: Black Beauty ', '0789453886')
(112, 4.5, 'Black Beauty ', '0140366849')
(112, 4.5, 'Black Beauty ', '0448409429')
(112, 4.5, 'Black Beauty ', '0517189585')
(110, 4.5, 'A Long Way from Chicago: A Novel in Stories ', '0786232498')
(110, 4.5, 'A Long Way From Chicago : A Novel in Stories', '0141303522')
(110, 4.5, 'A Long Way from Chicago : A Novel in Stories ', '0803722907')
(110, 4.5, 'A Long Way From Chicago', '0807261629')
(105, 4.5, 'The Great Train Robbery : A Novel', '0679448950')
(105, 4.5, 'The Great Train Robbery', '034539092')
(102, 4.5, 'Eloise ', '067122350')
(102, 4.5, 'The Absolutely Essential Eloise', '0689827032')
(100, 4.5, 'Cardcaptor Sakura ', '1892213591')
(100, 4.5, 'Cardcaptor Sakura 1', '1892213362')
(100, 4.5, 'Cardcaptor Sakura ', '1892213567')
(100, 4.5, 'Cardcaptor Sakura ', '1892213508')
(99, 4.5, 'Fearless ', '0671039415')
(99, 4.5, 'A Journey to the Center of the Earth ', '157765689')
(97, 4.5, 'Threesome: Where Seduction', '0970380313')
(95, 4.5, 'Lord Brocktree ', '0399235906')
(95, 4.5, 'Lord Brocktree ', '0441008720')
(93, 4.5, 'Island of the Sequined Love Nun', '0380816547')
(93, 4.5, 'Taggerung ', '0399237208')
(93, 4.5, 'Taggerung ', '0441009689')
(90, 4.5, 'Don Quixote ', '0451527860')
(90, 4.5, 'Don Quixote De LA Mancha ', '0192100327')
(90, 4.5, 'Summer of the Monkeys ', '0881039756')
(90, 4.5, 'Don Quixote ', '9626340223')
(90, 4.5, 'Don Quixote ', '0679407588')
(90, 4.5, 'Summer of the Monkeys', '0440415802')
(90, 4.5, 'Summer of the Monkeys ', '0553298186')
(89, 4.5, 'Monsoon ', '0312971540')
(88, 4.5, 'Gulliver', '9626340770')
(88, 4.5, 'Gulliver', '0192741780')
(88, 4.5, 'Gulliver', '0192100378')
(88, 4.5, 'Poppy ', '0380727692')
(88, 4.5, 'Gulliver', '0140437347')
(88, 4.5, 'Gulliver', '0140382402')
(88, 4.5, 'Gullivers Travels ', '3895080977')
(88, 4.5, 'The Field Guide ', '0689859368')
(88, 4.5, 'Gulliver', '0451527321')
(88, 4.5, 'DK Classics: Gulliver', '078945307')
(88, 4.5, 'The Horse and His Boy ', '006023489')
(87, 4.5, 'The Twenty', '0670734411')
(87, 4.5, 'The Horse and His Boy', '0064471063')
(87, 4.5, 'The Horse and His Boy ', '0060234881')
(87, 4.5, 'The Thief', '0140388346')
