 
(Cantidad de reviews, Score, Titulo)
(78, 5.0, 'Sophie', '1565073118')
(76, 5.0, 'Written in Red Ink', '0966618904')
(74, 5.0, 'Chasing Horses', '1588512592')
(73, 5.0, 'The Star Trek Encyclopedia ', '0671536079')
(73, 5.0, 'Butterfly', '0380708353')
(72, 5.0, 'The Egyptian: A Novel', '1556524412')
(72, 5.0, 'Five Smooth Stones', '0899668054')
(70, 5.0, 'Requiem for a Dream', '1560252480')
(68, 5.0, 'Rage of Angels', '0446356611')
(67, 5.0, 'Father Elijah: An Apocalypse', '0898705800')
(66, 5.0, 'Jorge Luis Borges: Ficciones', '8420613207')
(66, 5.0, 'Ficciones', '950040205')
(64, 5.0, 'La Fiesta del Chivo', '8420441694')
(64, 5.0, 'La fiesta del chivo', '9681906993')
(64, 5.0, 'Transformation', '0451457951')
(62, 5.0, 'Candy', '0345423879')
(61, 5.0, 'The Warmest December', '0452282918')
(61, 5.0, 'The Warmest December', '0525945644')
(61, 5.0, 'Excalibur: A Novel of Arthur ', '0312206488')
(59, 5.0, 'Safely Home', '0842355375')
(59, 5.0, 'Safely Home', '0842359915')
(56, 5.0, 'The Locket : A Novel ', '0684834731')
(56, 5.0, 'The Locket', '0671004239')
(56, 5.0, 'The Locket ', '1568959702')
(56, 5.0, 'Golf is Not a Game of Perfect', '068480364')
(56, 5.0, 'Island of the Innocent ', '1556616988')
(54, 5.0, 'The Price of Passion', '0671042203')
(54, 5.0, 'Shadowland ', '0671787918')
(53, 5.0, 'Until Tomorrow ', '0764222724')
(53, 5.0, 'Handling Sin', '1570717567')
(52, 5.0, 'Beginner', '0345458303')
(51, 5.0, 'The Kingdoms and the Elves of the Reaches Book 3 ', '1575450631')
(51, 5.0, 'Cosmic Banditos', '0451203062')
(50, 5.0, 'Always', '0061014818')
(50, 5.0, 'Lion', '0913122416')
(50, 5.0, 'Always', '0380805979')
(50, 5.0, 'Morning Glory', '0515102636')
(50, 5.0, 'Life', '0971702101')
(49, 5.0, 'The Yokota Officers Club : A Novel ', '0345452771')
(47, 5.0, 'A New Day', '0312969155')
(47, 5.0, 'The Green', '0385494602')
(47, 5.0, 'A Land Remembered', '1561641162')
(46, 5.0, 'Eddie', '0061098256')
(45, 5.0, 'Traveling Light', '0446676942')
(45, 5.0, 'Angel Fire', '0965970124')
(45, 5.0, 'Your Blues Ain', '0345401123')
(43, 5.0, 'The Joyous Season', '0971461228')
(43, 5.0, 'Fire and Desire ', '1583142320')
(43, 5.0, 'Heart of the Falcon ', '1583141820')
(43, 5.0, 'If I Never Get Back', '0452283728')
(43, 5.0, 'The Birchbark House', '1883332796')
(43, 5.0, 'No Commitment Required ', '1585710288')
(42, 5.0, 'The Cat Who Went to Paris', '0449907635')
(42, 5.0, 'If I Should Speak', '097076670')
(41, 5.0, 'That Faith', '0812966562')
(41, 5.0, 'Descent ', '0380793067')
(41, 5.0, 'That Faith', '0970915004')
(40, 5.0, 'Dopefiend', '0870679953')
(40, 5.0, 'Sleep Toward Heaven: A Novel', '1931561230')
(40, 5.0, 'Diary of a Drug Fiend', '0877281467')
(38, 5.0, 'Leaving Atlanta', '0446528307')
(38, 5.0, 'The Mole and the Owl', '1571740821')
(38, 5.0, 'Secret Love ', '1583140735')
(37, 5.0, 'Beautiful Joe', '1557093075')
(37, 5.0, 'Dawn Rochelle', '0553570951')
(37, 5.0, 'Public Secrets', '0553285785')
(37, 5.0, 'Desolation Island ', '039330812')
(37, 5.0, 'April Fool', '0433397101')
(36, 5.0, 'Lust for Life', '0452262496')
(36, 5.0, 'Les Miserables ', '0679600124')
(35, 5.0, 'The Last Convertible', '0380819597')
(35, 5.0, 'Murder Boogies with Elvis', '006103102')
(35, 5.0, 'Witches Abroad', '0061020613')
(34, 5.0, 'Random Acts of Badness', '0786890479')
(34, 5.0, 'Some Things That Stay', '0374105804')
(34, 5.0, 'Life Lessons', '0743204352')
(34, 5.0, 'Some Things That Stay', '0425179605')
(34, 5.0, 'Years', '0515084891')
(33, 5.0, 'Summer Promise ', '1561795976')
(33, 5.0, 'Emotions', '1575667851')
(33, 5.0, 'Samarkand ', '1566562937')
(33, 5.0, 'The Second Coming of Lucy Hatch : A Novel', '0060081651')
(33, 5.0, 'Heart of the Beast : A Novel', '0743211790')
(33, 5.0, 'Totto', '4770020678')
(33, 5.0, 'Ester', '0967673739')
(32, 5.0, 'Between Friends', '1551669056')
(32, 5.0, 'Grand Sophy', '0848808142')
(32, 5.0, 'Sacred Hunger ', '0393311147')
(32, 5.0, 'Mirror of Merlin', '0441009654')
(31, 5.0, 'Dear Stranger', '0380978539')
(31, 5.0, 'Khyber Knights: An Account of Perilous Adventure and Forbidden Romance in the Depths of Mystic Asia', '1590480007')
(31, 5.0, 'The Code of the Woosters ', '158567057')
(31, 5.0, 'Jetty Man', '1582440271')
(31, 5.0, 'A Family Reunion', '0312978839')
(31, 5.0, 'Dear Stranger', '0380814781')
(30, 5.0, 'Ties That Bind: A Novel', '0312306113')
(30, 5.0, 'Riders', '0345333322')
(30, 5.0, 'War Letters: Extraordinary Correspondence from American Wars', '0743216601')
(30, 5.0, 'Some Wildflower in My Heart', '1556614934')
(30, 5.0, 'Hidden Treasures : Searching for Masterpieces of American Furniture', '0446526924')
(30, 5.0, 'The Periodic Table', '0679444637')
(30, 5.0, 'The Precious Present', '0385468059')
(30, 5.0, 'One Dead Preacher', '1888018208')
(30, 5.0, 'Desolation Angels', '1573225053')
(29, 5.0, 'Things Unspoken', '0811823555')
(29, 5.0, 'The Fan Man ', '0679752455')
(28, 5.0, 'Dear and Glorious Physician', '1568492421')
(28, 5.0, 'American Star', '0671023497')
(28, 5.0, 'No Compromise ', '1583142703')
(28, 5.0, 'Defining Fragments', '156167592')
(28, 5.0, 'Gods Go Begging', '0452281156')
(28, 5.0, 'Meely LaBauve: A Novel', '0375503110')
(28, 5.0, 'A Sense of Honor: A Novel ', '1557509174')
(28, 5.0, 'Meely LaBauve', '037575816')
(28, 5.0, 'This One and Magic Life : A Novel of a Southern Family', '038079540')
(28, 5.0, 'The Last Open Road ', '096421072')
(28, 5.0, 'Devil', '0373835639')
(28, 5.0, 'Life: A User', '0879237511')
(28, 5.0, 'One Special Moment ', '1583142274')
(28, 5.0, 'AMERICAN STAR CASSETTE', '0671046306')
(27, 5.0, 'The Rich Part Of Life : A Novel', '0312274793')
(27, 5.0, 'November of the Heart', '051511331')
(27, 5.0, 'The Rich Part of Life', '0312300700')
(27, 5.0, 'The President', '1930709242')
(27, 5.0, 'R', '0970312202')
(26, 5.0, 'Vows ', '0786004630')
(26, 5.0, 'In the Midnight Rain', '0061030120')
(26, 5.0, 'The Christmas Box Miracle : My Spiritual Journey of Destiny', '0743224019')
(26, 5.0, 'Scaramouche ', '1888173580')
(26, 5.0, 'Understood Betsy ', '0874519209')
(26, 5.0, 'My Only Story', '0811827143')
(26, 5.0, 'Scaramouche', '0899685471')
(25, 5.0, 'Roseflower Creek: A Novel', '1581822405')
(25, 5.0, 'Call Each River Jordan: A Novel of Historical Suspense', '0060186380')
(25, 5.0, 'Between Sisters ', '0345450736')
(25, 5.0, 'Breaking the Silence', '1551664844')
(25, 5.0, 'Rumors of War ', '1573451991')
(25, 5.0, 'Baggage Check', '188643347')
(25, 5.0, 'Baggage Check', '188643333')
(24, 5.0, 'Citizen Washington', '0446607851')
(24, 5.0, 'The Mitford Years Box Set', '0147712033')
(24, 5.0, 'Eternally Yours ', '078600455')
(24, 5.0, 'The Other Side of Thirty: Musings of a Modern Day Bachelor Gal', '0738861138')
(24, 5.0, 'The Other Side of Thirty: Musings of a Modern Day Bachelor Gal', '073886112')
(24, 5.0, 'Citizen Washington', '1570426228')
(24, 5.0, 'After Dark ', '1583141758')
(24, 5.0, 'Citizen Washington', '0446521728')
(23, 5.0, 'Lord Vishnu', '1403344213')
(23, 5.0, 'Up in the Old Hotel', '0679746315')
(23, 5.0, 'Koolaids', '0312206585')
(23, 5.0, 'Waterfalls ', '1576734889')
(23, 5.0, 'This Is Graceanne', '0312272782')
(23, 5.0, 'In the Memory of the Forest: A Novel', '014027281')
(23, 5.0, 'Dawn', '1568494750')
(23, 5.0, 'Love Made of Heart', '0758202164')
(22, 5.0, 'The Annotated Wizard of Oz: A Centennial Edition', '0393049922')
(22, 5.0, 'Tristessa', '0140168117')
(22, 5.0, 'Brazzaville Beach', '0380780496')
(22, 5.0, 'Dead of Winter', '0786011890')
(22, 5.0, 'Whiskey Island', '1551665700')
(22, 5.0, 'A Thirst for Rain', '1575664461')
(22, 5.0, 'Changer', '0380788497')
(22, 5.0, 'The Day We Met', '0425171906')
(22, 5.0, 'John Dos Passos : U', '1883011140')
(22, 5.0, 'Reach for the Sky', '0899669107')
(22, 5.0, 'The Bruce Trilogy', '0340371862')
(22, 5.0, 'Leave It to Psmith ', '158567432')
(21, 5.0, 'Screening Party', '1555837336')
(21, 5.0, 'The Dot and the Line: A Romance in Lower Mathematics', '1587170663')
(21, 5.0, 'Green Team: Rogue Warrior Iii  ', '0671799592')
(21, 5.0, 'When Butterflies Kiss', '0967728614')
(21, 5.0, 'The Pursuit of Love ', '0679600906')
(21, 5.0, 'Billy', '0140179089')
(21, 5.0, 'L', '2253140872')
(21, 5.0, 'The Seventh Telling: The Kabbalah of Moeshe Katan', '0312266456')
(21, 5.0, 'Lilith', '0613279417')
(21, 5.0, 'Mackenzie', '0373484321')
(21, 5.0, 'Those Devils in Baggy Pants', '0899666132')
(21, 5.0, 'Shadow Lover', '0451408691')
(21, 5.0, 'Kijabe: An African Historical Saga', '1885288212')
(21, 5.0, 'ROGUE WARRIOR GREEN TEAM CASSETTE : Green Team', '0671521179')
(21, 5.0, 'Made for Each Other ', '158314014')
(21, 5.0, 'Ocean Sea', '0375703950')
(21, 5.0, 'Under the Frog: A Black Comedy', '0805052453')
(21, 5.0, 'Lucky', '0671023489')
(20, 5.0, 'Queen Lucia: A Novel ', '1559212527')
(20, 5.0, 'Stranger Music : Selected Poems and Songs', '0679755411')
(20, 5.0, 'The Gadfly', '1404304673')
(20, 5.0, 'When All the World Was Young ', '0140172270')
(20, 5.0, 'When All the World Was Young', '156352001')
(20, 5.0, 'Blue Willow', '0553296906')
(20, 5.0, 'Weeping Willows Dance', '0967878918')
(20, 5.0, 'Harvest Moon ', '1583140565')
(20, 5.0, 'Carry On', '0140284087')
(20, 5.0, 'Carry On', '1585673927')
(20, 5.0, 'The Ring', '0440173922')
(19, 5.0, 'The Amethyst Heart', '0849942357')
(19, 5.0, 'Rayuela', '8437604575')
(19, 5.0, 'Blue Popsicles', '1591600286')
(19, 5.0, 'Rayuela ', '8466304630')
(19, 5.0, 'A Place Called Home: Book 1 ', '1565075889')
(19, 5.0, '52 Week Baseball Training', '0736003223')
(19, 5.0, 'Three Complete Novels: Born in Fire', '0399143882')
(19, 5.0, 'Auntie Mame', '0899667260')
(19, 5.0, 'Rayuela', '8420602663')
(19, 5.0, 'Only in My Dreams ', '1583144099')
(19, 5.0, 'Preacher Vol', '1563894904')
(19, 5.0, 'Masters of Atlantis', '1585670219')
(19, 5.0, 'Homemade Love', '031219465')
(19, 5.0, 'A Severed Wasp : A Novel', '0374517835')
(19, 5.0, 'The True History of Paradise: A Novel', '0452280753')
(19, 5.0, 'Nine Coaches Waiting', '0380820765')
(19, 5.0, 'Bounty Trilogy', '0316611662')
(18, 5.0, 'Long Live the Queen', '1930709269')
(18, 5.0, 'Yesterday', '1587761122')
(18, 5.0, 'The Road to Fez', '1582430829')
(18, 5.0, 'Kentucky Bad Boy: Stories of My Mother ', '0595171907')
(18, 5.0, 'Eden', '0802117287')
(18, 5.0, 'Finders Keepers', '1931696993')
(18, 5.0, 'If Only You Knew ', '0786003197')
(18, 5.0, 'The Tartar Steppe ', '0879239921')
(18, 5.0, 'Excellent Women', '0452267307')
(18, 5.0, 'Planet of the Blind', '0385333277')
(18, 5.0, 'The Kiss of Judas', '0759699011')
(18, 5.0, 'In Search of Lost Time', '067960006')
(17, 5.0, 'Private Passions ', '1583141510')
(17, 5.0, 'Ida Mae Tutweiler and the Traveling Tea Party', '1928704158')
(17, 5.0, 'The Christmas Tree', '037576108')
(17, 5.0, 'Green City in the Sun', '0330307231')
(17, 5.0, 'The Kind of Love That Saves You', '0553582178')
(17, 5.0, 'The Temple of Gold', '0345439740')
(17, 5.0, 'Fat City ', '0520206576')
(17, 5.0, 'Eve', '1585710490')
(17, 5.0, 'Josey Wales: Two Westerns : Gone to Texas', '0826311687')
(17, 5.0, '1', '1893594009')
(17, 5.0, 'Flashman at the Charge', '0452264138')
(17, 5.0, 'Betrayed', '0743444027')
(17, 5.0, 'Whispered Promises', '1583140972')
(17, 5.0, 'A Child', '0060514671')
(17, 5.0, 'Seeing Calvin Coolidge in a Dream : A Novel', '0312156499')
(17, 5.0, 'Only By Your Touch ', '0451207947')
(17, 5.0, 'FLOATING IN MY MOTHER', '0684854759')
(17, 5.0, 'Run With the Hunted : Charles Bukowski Reader', '0060924586')
(17, 5.0, 'Blackgammon', '0345437519')
(17, 5.0, 'Charles Bukowski Uncensored CD : From the Run With The Hunted Session', '0694524220')
(17, 5.0, 'Flashman in the Great Game: From the Flashman Papers 1856', '0452263034')
(17, 5.0, 'A Departure from the Script', '0964365014')
(16, 5.0, 'Collected Stories', '0679764038')
(16, 5.0, 'To Dance With the White Dog', '0671726730')
(16, 5.0, 'Beyond Stone and Steel: A Memorial to the September 11', '0759905126')
(16, 5.0, 'Home Before Dark', '1551666731')
(16, 5.0, 'Heaven', '0970399308')
(16, 5.0, 'Blue Road to Atlantis', '0446528218')
(16, 5.0, 'Winona', '1883953154')
(16, 5.0, 'Life With Jeeves: The Inimitable Jeeves', '0140059024')
(16, 5.0, 'The Shadow of Kilimanjaro', '0805053905')
(16, 5.0, 'The Dark Night of Recovery : Conversations from the Bottom of the Bottle', '1558746536')
(16, 5.0, 'Summer Magic ', '1583140123')
(16, 5.0, 'Green Dolphin Street', '0899661130')
(16, 5.0, 'James Herriot', '0312925581')
(16, 5.0, 'Mapp and Lucia ', '1850897484')
(16, 5.0, 'The Ivy Tree', '0380820749')
(16, 5.0, 'The Compound', '0595164269')
(16, 5.0, 'The Reunion ', '0964596075')
(16, 5.0, 'The Academy: Tales of the Marketplace ', '0964596032')
(16, 5.0, 'Pieces of Dreams ', '1583141839')
(16, 5.0, 'Live A Little', '0373790236')
(16, 5.0, 'Descent: Stealing Thunder', '0380793075')
(16, 5.0, 'The Whereabouts of Eneas McNulty', '0140280189')
(16, 5.0, 'Winona', '0385490488')
(16, 5.0, 'Joe', '0446394386')
(16, 5.0, 'King of the Moon: A Novel of Baja California', '0929637038')
(16, 5.0, 'The Portable Beat Reader ', '0140151028')
(16, 5.0, 'Mapp ', '1853753904')
(15, 5.0, 'Senseless', '1569472688')
(15, 5.0, 'The Hammer of God', '0806613106')
(15, 5.0, 'Past Recall: When Love and Wisdom Transcend Time', '1403378851')
(15, 5.0, 'The Shawshank Redemption ', '0140862137')
(15, 5.0, 'Essential Silver Surfer Volume 1 TPB', '078510271')
(15, 5.0, 'Steel Toes', '0312282915')
(15, 5.0, 'Jackson Rule', '0061083917')
(15, 5.0, 'Something to Celebrate ', '1583141723')
(15, 5.0, 'Wanderlust', '0440193613')
(15, 5.0, 'Panama', '073880715')
(15, 5.0, 'The Beach House', '0061084409')
(15, 5.0, 'History : A Novel', '1586420046')
(15, 5.0, 'Little Me : The Intimate Memoirs of that Great Star of Stage', '0767913477')
(15, 5.0, 'Dona Barbara', '9684528949')
(15, 5.0, 'Stranger Things Happen', '1931520003')
(15, 5.0, 'Once and Again ', '1583141693')
(15, 5.0, 'The Big Sky', '0618154639')
(15, 5.0, 'Welcome Home ', '1569314934')
(15, 5.0, 'The Reverse of the Medal ', '0375415971')
(15, 5.0, 'The Inhabited Woman', '0446672068')
(15, 5.0, 'The Twelve Chairs ', '0810114844')
(15, 5.0, 'En el tiempo de las Mariposas', '0452279968')
(15, 5.0, 'Dona Barbara', '9684320477')
(14, 5.0, 'Second Hand Smoke', '0312254180')
(14, 5.0, 'Death and the Dervish ', '0810112973')
(14, 5.0, 'Born In Twilight', '0373483384')
(14, 5.0, 'Fox River', '1551668068')
(14, 5.0, 'William Trevor : The Collected Stories', '0140232451')
(14, 5.0, 'Retrato En Sepia', '9500718863')
(14, 5.0, 'Every Day I Love You More ', '0446678082')
(14, 5.0, 'What Should I Do', '0399526285')
(14, 5.0, 'Monkey Beach', '0618073272')
(14, 5.0, 'Curtis Creek Manifesto', '0936608064')
(14, 5.0, 'Monkey Beach: A Novel', '0618219056')
(14, 5.0, 'The Complete Strangers In Paradise Volume Two ', '1892597063')
(14, 5.0, 'Out to Pasture: But Not over the Hill', '1561451363')
(14, 5.0, 'The Collected Strangers In Paradise ', '1892597004')
(14, 5.0, 'The Pearls of the Stone Man', '1891400738')
(14, 5.0, 'Three Times a Lady ', '1583141650')
(14, 5.0, 'Out to Pasture: But Not over the Hill ', '1561451010')
(14, 5.0, 'The Granny', '0452281849')
(14, 5.0, 'A Second Chance at Love ', '1583141537')
(14, 5.0, 'P: A Novel', '1887128557')
(14, 5.0, 'The Pearls of the Stone Man', '073883095')
(14, 5.0, 'The You I Never Knew', '0446608726')
(14, 5.0, 'Treat Her Right ', '0373259522')
(14, 5.0, 'A Private Affair ', '1583141588')
(14, 5.0, 'Midnight Magic ', '1583142444')
(14, 5.0, 'A Shortage of Engineers', '0312275544')
(14, 5.0, 'Retrato en Sepia: Una Novela', '0066211603')
(14, 5.0, 'Love in This Time of Silicon', '0738840327')
(14, 5.0, 'Church of the Dog', '0966894022')
(14, 5.0, 'Heaven Sent ', '0786005300')
(13, 5.0, 'La Reina Del Sur', '9505117884')
(13, 5.0, 'A Perfect Love ', '0515128856')
(13, 5.0, 'Once A Warrior', '0966339703')
(13, 5.0, 'Almost an Angel', '0786004533')
(13, 5.0, 'Noticia de un secuestro', '8401427576')
(13, 5.0, 'Prince of Midnight', '0759203180')
(13, 5.0, 'Captain Saturday: A Novel', '0316089737')
(13, 5.0, 'Captain Saturday: A Novel', '0316415022')
(13, 5.0, 'Moondog', '059509709')
(13, 5.0, 'All the Little Live Things ', '0140154418')
(13, 5.0, 'El Aleph', '8420613096')
(13, 5.0, 'Sunsets ', '1576735583')
(13, 5.0, 'Velma Still Cooks in Leeway: A Novel', '0805421289')
(13, 5.0, 'Fair Haven', '0671786113')
(13, 5.0, 'Blind Faith', '1551667835')
(13, 5.0, 'Dark Side of Valor', '0971809267')
(13, 5.0, 'The Last Guardian', '1578563674')
(13, 5.0, 'Greco', '0873224086')
(13, 5.0, 'Ensayo sobre la ceguera', '8495501074')
(13, 5.0, 'Precious Bane', '0268015384')
(13, 5.0, 'Tennis Shoes and the Seven Churches: Book One ', '1577342178')
(13, 5.0, 'Hidden Agenda ', '0786003847')
(13, 5.0, 'Nights at the Circus', '0140077030')
(13, 5.0, 'Hey', '014025093')
(13, 5.0, 'Hill Country: A Novel', '1563525224')
(13, 5.0, 'The Hydrangea People', '0972541918')
(13, 5.0, 'I Run', '0736040358')
(13, 5.0, 'Requiem for the Devil', '0759550077')
(13, 5.0, 'Hideaway ', '1583141790')
(13, 5.0, 'Thundering Sky', '1401028136')
(13, 5.0, 'Just Before Dawn ', '1583141030')
(13, 5.0, 'Mrs', '0865470561')
(13, 5.0, 'Thundering Sky', '1401028144')
(13, 5.0, 'Rules of Engagement ', '158314224')
(13, 5.0, 'No Crystal Stair', '1551666626')
(13, 5.0, 'The Schooling of Claybird Catts', '0060090626')
(13, 5.0, 'Right Ho', '1585670588')
(13, 5.0, 'The Forgotten Carols: A Christmas Story and Songs', '1573453986')
(13, 5.0, 'Right Ho', '0140284095')
(13, 5.0, 'Leaving : A Novel', '0312283318')
(13, 5.0, 'For the Love of You ', '1583140883')
(13, 5.0, 'I Been in Sorrow', '0385470126')
(13, 5.0, 'Life Without Water', '0553379291')
(13, 5.0, 'Growing Up Nigger Rich: A Novel', '1565549635')
(13, 5.0, 'Endless Love ', '1583141359')
(13, 5.0, 'Ensayo Sobre La Ceguera', '9505116721')
(13, 5.0, 'Ensayo Sobre LA Ceguera', '8420428655')
(13, 5.0, 'mister Posterior and the Genius Child', '042518627')
(13, 5.0, 'In Praise of Older Women : The Amorous Recollections of A', '0226858863')
(13, 5.0, 'Daughters of Copper Woman', '155017245')
(13, 5.0, 'Scorpion Shards ', '0613280563')
(13, 5.0, 'Moscow to the End of the Line', '0810112000')
(13, 5.0, 'Love Undercover ', '1583141421')
(13, 5.0, 'Bliss : A Novel', '0375761039')
(13, 5.0, 'Tempting Fate', '0821758586')
(12, 5.0, 'The Deer and The Cauldron', '0195903234')
(12, 5.0, 'A Song of Healing', '1588511022')
(12, 5.0, 'The Three Miss Margarets : A Novel', '037550852')
(12, 5.0, 'It', '0451207807')
(12, 5.0, 'Remembrance', '0385288433')
(12, 5.0, 'Lightkeeper', '1551668807')
(12, 5.0, 'Disguised Blessing', '0061030201')
(12, 5.0, 'GIVE US A KISS', '0671025031')
(12, 5.0, 'The Innocent Man Script: Cui Bono', '0595100139')
(12, 5.0, 'FREAKs', '0738835110')
(12, 5.0, 'Road Racing for Serious Runners', '0880118180')
(12, 5.0, 'A Still Small Voice', '0385334060')
(12, 5.0, 'Against His Will ', '0505523779')
(12, 5.0, 'Sweet Baby', '155166416')
(12, 5.0, 'Glimpses: A Novel', '0312267436')
(12, 5.0, 'My Life', '0971429006')
(12, 5.0, 'In Revere', '0609610325')
(12, 5.0, 'Fifth Life of the Catwoman', '0965177009')
(12, 5.0, 'Picture Perfect ', '1583140026')
(12, 5.0, 'Payback', '1551664607')
(12, 5.0, 'Lady Boss', '0671023470')
(12, 5.0, 'Always Dakota', '1551668009')
(12, 5.0, 'Swept Away ', '1583140980')
(12, 5.0, 'Immortal Poems of the English Language', '0671496107')
(12, 5.0, 'Lamb in His Bosom ', '1561450758')
(12, 5.0, 'Beyond Desire ', '1583142010')
(12, 5.0, 'Undeniably Yours ', '1583141316')
(12, 5.0, 'This Time Forever ', '1583142428')
(12, 5.0, 'The Disorderly Knights ', '0679777458')
(12, 5.0, 'Blade of the Immortal: Cry of the Worm Vol', '1569713006')
(12, 5.0, 'A Dry White Season', '0140068902')
(12, 5.0, 'Advanced Marathoning', '0736034315')
(12, 5.0, 'Watch for Me on the Mountain ', '0385300824')
(12, 5.0, 'Remembrance', '0440173701')
(12, 5.0, 'All for Love ', '078600309')
(12, 5.0, 'Ports of Call', '1860464467')
(12, 5.0, 'In the Castle of the Flynns: A Novel', '1570717974')
(12, 5.0, 'Daredevil Vol', '0785110747')
(12, 5.0, 'Sutter', '0764227831')
(12, 5.0, 'The Young Lions', '0226751295')
(12, 5.0, 'Nov York', '1401052630')
(12, 5.0, 'Memoirs of a Bangkok Warrior: A Novel', '0966189922')
(12, 5.0, 'The Awakening', '0971914702')
(12, 5.0, 'Walk Through Darkness', '0385499256')
(12, 5.0, 'Ports of Call', '186046890')
(12, 5.0, 'Getting Up and Down', '0394753003')
(12, 5.0, 'Collected Short Stories', '0140185909')
(12, 5.0, 'A Treasury of the Familiar', '0899668240')
(11, 5.0, 'On the Hills of God', '1588380750')
(11, 5.0, 'Dark River ', '0806132825')
(11, 5.0, 'The Book of Disquiet', '1878972278')
(11, 5.0, 'At the Wall of the Almighty: A Novel ', '1566563151')
(11, 5.0, 'First Night: An Anthology of Romance Novellas', '1590020014')
(11, 5.0, 'Caracol Beach ', '8420483702')
(11, 5.0, 'Our Lady of the Flowers', '0802130135')
(11, 5.0, 'Game Plan', '0312974434')
(11, 5.0, 'The Young Wan', '0670031143')
(11, 5.0, 'Rising from the Plains', '0374520658')
(11, 5.0, 'A One', '0595168116')
(11, 5.0, 'Three Women at the Water', '0312960646')
(11, 5.0, 'Libro Del Buen Amor', '8484034496')
(11, 5.0, 'Heat Waves ', '0373790163')
(11, 5.0, 'Manalive', '075510014')
(11, 5.0, 'Out of Nowhere', '0821762532')
(11, 5.0, 'I Don', '0060196114')
(11, 5.0, 'In The Long Run', '0966930800')
(11, 5.0, 'The Book of Disquiet ', '1852422041')
(11, 5.0, 'The Virgin', '0373196415')
(11, 5.0, 'The Pink Magnolia Club', '0743442652')
(11, 5.0, 'Walls', '0595202101')
(11, 5.0, 'My Senior Year', '0595137393')
(11, 5.0, 'Gunsmith Cats : Bonnie ', '1569712158')
(11, 5.0, 'Faith', '0970657633')
(11, 5.0, 'The Wooden Nickel: A Novel', '0316134007')
(11, 5.0, 'The Black Madonna : A Novel', '0684871661')
(11, 5.0, 'Daughters of the Dust', '0452276071')
(11, 5.0, 'Greenwichtown: A Novel', '0312283210')
(11, 5.0, 'In the Garden of the North American Martyrs', '0880014970')
(11, 5.0, 'Out of the Blue ', '0786005963')
(11, 5.0, 'The Primal Screamer', '0952574403')
(11, 5.0, 'The Sugar Island', '061815454')
(11, 5.0, 'Antigua Vida Mia', '9681902653')
(11, 5.0, 'Witch Ember', '1591290384')
(11, 5.0, 'Feather in the Wind ', '0843941979')
(11, 5.0, 'Let It Come Down', '087685479')
(11, 5.0, 'Wild Meat and the Bully Burgers ', '0156004836')
(11, 5.0, 'The Blue Spruce ', '1886947767')
(11, 5.0, 'Keeper of the Light', '1551669595')
(11, 5.0, 'Greenwichtown : A Novel', '0312265972')
