 
(Cantidad de reviews, Score, Titulo)
(610, 4.5, 'The Pillars of the Earth')
(610, 4.5, 'Pillars of the Earth')
(610, 4.5, 'The Pillars of the Earth')
(610, 4.5, 'The Pillars of the Earth ')
(610, 4.5, 'Pillars of the Earth')
(609, 4.0, 'The Old Man and The Sea')
(609, 4.0, 'Old Man And The Sea ')
(609, 4.0, 'The Old Man and The Sea ')
(607, 3.5, 'The Horse Whisperer')
(606, 4.5, 'Starship Troopers')
(603, 4.0, 'Beach')
(593, 4.5, 'Gone with the Wind')
(592, 2.0, 'Red Rabbit')
(592, 2.0, 'Red Rabbit')
(592, 2.0, 'Red Rabbit')
(592, 2.0, 'Red Rabbit')
(592, 2.0, 'Red Rabbit ')
(592, 2.0, 'Red Rabbit')
(573, 4.5, 'Jurassic Park')
(573, 4.5, 'Jurassic Park')
(573, 4.5, 'Jurassic Park')
(561, 4.5, 'The Princess Bride: S')
(556, 4.0, 'Beloved : Gift Edition')
(556, 4.0, 'Beloved ')
(556, 4.0, 'Beloved ')
(556, 4.0, 'Beloved')
(556, 4.0, 'Beloved')
(551, 4.5, 'Fight Club')
(551, 4.5, 'Fight Club')
(549, 4.0, 'Hearts in Atlantis')
(549, 4.0, 'Hearts In Atlantis')
(548, 4.0, 'Hearts In Atlantis MTI CD')
(548, 4.0, 'Hearts In Atlantis ')
(548, 4.0, 'Hearts In Atlantis : New Fiction')
(531, 3.5, 'Fall on Your Knees')
(531, 3.5, 'Fall On Your Knees ')
(531, 3.5, 'Fall on Your Knees cass ')
(531, 3.5, 'Fall on Your Knees ')
(531, 3.5, 'Fall on Your Knees')
(529, 4.0, 'FORREST GUMP ')
(529, 4.0, 'Forrest Gump')
(522, 4.0, 'The Lost World')
(522, 4.0, 'The Lost World')
(521, 4.5, 'Slaughterhouse')
(521, 4.5, 'Slaughterhouse')
(521, 4.5, 'Slaughterhouse')
(521, 4.5, 'Slaughterhouse')
(515, 3.0, 'The Fiery Cross')
(514, 3.0, 'The Fiery Cross')
(514, 3.0, 'The Fiery Cross')
(514, 3.0, 'The Fiery Cross')
(507, 2.5, 'The Little Friend')
(505, 2.5, 'The Little Friend')
(503, 4.5, 'The Things They Carried')
(502, 4.0, 'Airframe')
(502, 4.0, 'Airframe')
(501, 4.0, 'The Amazing Adventures of Kavalier ')
(501, 4.0, 'The Amazing Adventures of Kavalier ')
(501, 4.0, 'Amazing Adventures of Kavalier ')
(499, 4.0, 'Sophie')
(499, 4.0, 'Sophie')
(499, 4.0, 'Sophie')
(490, 4.0, 'Executive Orders ')
(476, 4.5, 'High Fidelity ')
(466, 3.5, 'Meg : A Novel of Deep Terror')
(456, 4.0, 'Addicted : A Novel')
(455, 4.5, 'Gates of Fire : An Epic Novel of the Battle of Thermopylae')
(455, 4.5, 'Gates of Fire')
(455, 4.5, 'Gates of Fire')
(444, 4.5, 'The Killer Angels')
(444, 4.5, 'The Killer Angels')
(444, 4.5, 'The Killer Angels')
(444, 4.5, 'The Killer Angels')
(444, 4.5, 'The Killer Angels')
(443, 4.5, 'Killer Angels')
(443, 4.5, 'The Killer Angels')
(429, 4.0, 'Deception Point')
(427, 4.0, 'Black and Blue')
(427, 4.0, 'Black and Blue')
(420, 4.0, 'Alienist')
(420, 4.0, 'The Alienist')
(420, 4.0, 'The Alienist')
(417, 4.5, 'Red Dragon Movie tie')
(417, 4.5, 'Red Dragon Movie Tie')
(417, 4.0, 'Midnight in the Garden of Good and Evil')
(415, 4.0, 'Star Wars')
(415, 3.5, 'The Shipping News : A Novel')
(415, 4.0, 'Star Wars')
(414, 4.5, 'Lolita')
(402, 4.0, 'Plainsong')
(402, 4.0, 'Plainsong ')
(398, 3.5, 'The Crimson Petal and the White')
(396, 4.5, 'Flowers In The Attic ')
(390, 4.0, 'The Joy Luck Club')
(384, 4.5, 'All Quiet on the Western Front')
(384, 4.5, 'All Quiet on the Western Front')
(381, 4.5, 'Corelli')
(380, 4.5, 'Corelli')
(380, 4.5, 'Corelli')
(380, 4.5, 'Corelli')
(371, 4.5, 'The Clan of the Cave Bear')
(371, 4.5, 'The Clan of the Cave Bear ')
(371, 4.5, 'The Clan of the Cave Bear ')
(371, 4.5, 'Clan of the Cave Bear')
(371, 4.5, 'Clan of the Cave Bear')
(371, 4.5, 'Clan of the Cave Bear ')
(371, 4.5, 'The Clan of the Cave Bear ')
(365, 4.0, 'Up Country')
(365, 4.0, 'Up Country')
(365, 4.0, 'Up Country: A Novel')
(365, 4.0, 'Up Country')
(365, 4.0, 'Up Country')
(360, 5.0, 'The Count of Monte Cristo ')
(360, 5.0, 'The Count of Monte Cristo ')
(359, 3.5, 'Daughter of Fortune : A Novel ')
(359, 3.5, 'Hija de la fortuna')
(359, 3.5, 'Daughter of Fortune: A Novel')
(359, 3.5, 'Hija De La Fortuna: Novela')
(359, 3.5, 'Daughter of Fortune')
(359, 3.5, 'Daughter of Fortune')
(354, 4.0, 'The Virgin Suicides')
(351, 4.5, 'The Firm')
(348, 3.5, 'The Scarlet Letter')
(347, 4.0, 'Heart of Darkness ')
(347, 4.0, 'A Tale of Two Cities ')
(347, 3.5, 'Scarlet Letter ')
(346, 4.5, 'Their Eyes Were Watching God')
(345, 4.0, 'A Tale of Two Cities ')
(344, 3.5, 'Gap Creek ')
(344, 3.5, 'Gap Creek: The Story Of A Marriage')
(344, 3.5, 'Gap Creek: The Story of a Marriage')
(344, 4.0, 'Soul Harvest: The World Takes Sides ')
(344, 3.5, 'Gap Creek: A Novel')
(343, 4.0, 'A Farewell to Arms ')
(341, 4.5, 'The Other Boleyn Girl')
(337, 4.5, 'The Two Towers ')
(337, 4.5, 'The Two Towers ')
(336, 4.0, 'The Witching Hour ')
(335, 3.5, 'Atlantis Found ')
(335, 3.5, 'Atlantis Found ')
(334, 4.0, 'Hard Eight : A Stephanie Plum Novel ')
(330, 4.5, 'The Cider House Rules')
(325, 3.5, 'The Bar Sinister')
(322, 4.0, 'Kiss the Girls')
(319, 4.0, 'Back Roads')
(318, 3.0, 'Scarlett : The Sequel to Margaret Mitchell')
(318, 4.0, 'Foucault')
(313, 4.5, 'The Power of One')
(313, 4.5, 'Power of One')
(311, 4.5, 'A Civil Action')
(311, 4.5, 'The Talisman')
(311, 4.5, 'The Talisman')
(311, 5.0, 'James Cameron')
(305, 4.5, 'A Day Late and a Dollar Short')
(303, 4.5, 'Perfume : The Story of a Murderer ')
(302, 4.5, 'Godfather')
(302, 4.5, 'The Godfather')
(302, 4.5, 'The Godfather')
(302, 4.5, 'The Godfather')
(302, 4.5, 'Godfather')
(302, 4.5, 'The Godfather')
(299, 4.0, 'Drowning Ruth ')
(299, 4.0, 'Adventures of Huckleberry Finn: A Case Study in Critical Controversy ')
(299, 4.0, 'ADVENTURES OF HUCKLEBERRY FINN ')
(299, 4.0, 'Adventures of Huckleberry Finn: Complete Text With Introduction')
(299, 4.0, 'The Adventures of Huckleberry Finn : Revised Edition ')
(299, 4.0, 'Adventures of Huckleberry Finn ')
(299, 4.0, 'The Adventures of Huckleberry Finn ')
(299, 4.0, 'Drowning Ruth')
(299, 4.0, 'Adventures of Huckleberry Finn ')
(299, 4.0, 'The Adventures of Huckleberry Finn : Revised Edition ')
(299, 4.0, 'Drowning Ruth')
(299, 4.0, 'Drowning Ruth ')
(299, 4.0, 'The Adventures of Huckleberry Finn')
(299, 4.0, 'Adventures of Huckleberry Finn')
(299, 4.0, 'The Adventures of Huckleberry Finn ')
(299, 4.0, 'Adventures of Huckleberry Finn : An Authoritative Text Contexts and Sources Criticism ')
(299, 4.0, 'The Adventures of Huckleberry Finn ')
(296, 4.0, 'Big Trouble')
(295, 3.5, 'Jewel ')
(295, 4.0, 'Big Trouble : ')
(295, 3.5, 'The Magic Circle')
(295, 4.0, 'Big Trouble')
(295, 3.5, 'Jewel ')
(295, 4.0, 'Big Trouble')
(294, 5.0, 'Lonesome Dove : A Novel')
(294, 5.0, 'Lonesome Dove')
(294, 5.0, 'Lonesome Dove Vol')
(294, 5.0, 'Lonesome Dove : A Novel ')
(294, 5.0, 'Lonesome Dove Vol')
(293, 4.0, 'The Good Earth ')
(293, 4.0, 'The Good Earth ')
(293, 4.0, 'STONES FROM THE RIVER')
(292, 4.0, 'About a Boy ')
(292, 4.0, 'STONES FROM THE RIVER')
(292, 4.5, 'CONTACT ')
(292, 4.5, 'Contact')
(291, 4.0, 'Prozac Nation ')
(285, 4.5, 'The Lord of the Rings')
(283, 3.0, 'Charming Billy')
(283, 3.0, 'Charming Billy')
(282, 4.5, 'Lamb : The Gospel According to Biff')
(282, 4.0, 'Peace Like a River')
(281, 4.5, 'Lamb: The Gospel According to Biff')
(279, 4.0, 'The Client')
(278, 4.0, 'The Haunting')
(277, 4.0, 'Moby')
(276, 4.0, 'Moby Dick')
(276, 4.0, 'Moby Dick ')
(276, 4.0, 'Moby Dick or the Whale')
(276, 4.0, 'Moby')
(276, 4.0, 'Moby')
(276, 4.0, 'Moby Dick ')
(276, 4.0, 'Moby')
(276, 4.0, 'Herman Melville')
(276, 4.0, 'Moby Dick : or the Whale ')
(273, 3.5, 'The Red Badge of Courage : An Episode of the American Civil War ')
(273, 3.5, 'The Red Badge of Courage ')
(273, 3.5, 'The Red Badge of Courage ')
(273, 3.5, 'Red Badge of Courage')
(273, 3.5, 'The Red Badge of Courage ')
(273, 3.5, 'The Red Badge of Courage ')
(273, 4.5, 'Misery')
(273, 3.5, 'The Red Badge of Courage')
(272, 3.5, 'Waiting : A Novel')
(271, 4.0, 'Eaters of the Dead ')
(264, 3.5, 'The Chamber')
(263, 4.0, 'The English Patient')
(263, 4.0, 'The English Patient')
(254, 3.5, 'Mutant Message Down Under')
(254, 4.0, 'The Adventures Of Tom Sawyer ')
(254, 4.0, 'The Adventures of Tom Sawyer')
(254, 4.0, 'The Adventures of Tom Sawyer ')
(254, 3.5, 'Mutant Message Down Under')
(253, 4.0, 'The Adventures of Tom Sawyer ')
(251, 4.0, 'Beach Music')
(251, 4.5, 'Red Storm Rising ')
(251, 4.5, 'Red Storm Rising')
(251, 4.5, 'Red Storm Rising')
(251, 4.5, 'Red Storm Rising')
(251, 4.0, 'Beach Music')
(249, 4.5, 'War and Peace ')
(249, 4.5, 'War and Peace ')
(249, 4.0, 'The Diary of Ellen Rimbauer: My Life at Rose Red')
(249, 4.5, 'War ')
(249, 4.5, 'Invisible Man')
(249, 4.0, 'The Diary of Ellen Rimbauer: My Life at Rose Red')
(245, 3.0, 'Songs in Ordinary Time ')
(245, 4.0, 'Blood of the Fold ')
(245, 3.0, 'The Jester')
(245, 3.5, 'Quicksilver ')
(245, 3.0, 'The Jester')
(245, 3.0, 'The Jester')
(243, 4.5, 'Johnny Got His Gun')
(241, 3.0, 'Mother of Pearl')
(241, 4.0, 'The Descent')
(240, 4.5, 'The Forever War')
(240, 4.0, 'Plains of Passage')
(240, 4.0, 'The Plains of Passage ')
(240, 4.0, 'The Plains of Passage ')
(240, 4.0, 'Plains of Passage')
(240, 4.0, 'The Plains of Passage')
(239, 4.0, 'All the Pretty Horses ')
(239, 4.0, 'All the Pretty Horses')
(237, 4.5, 'Shogun')
(237, 4.5, 'Shogun')
(233, 3.5, 'Not Without My Daughter')
(232, 3.5, 'How Stella Got Her Groove Back')
(231, 4.5, 'Cane River')
(231, 4.5, 'The Return of the King ')
(231, 4.5, 'Cane River ')
(231, 4.5, 'Cane River ')
(231, 4.5, 'Cane River')
(231, 4.5, 'Cane River ')
(231, 4.5, 'Cane River')
(231, 4.5, 'The Return of the King ')
(231, 4.5, 'The Return of the King ')
(230, 4.0, 'Fortune')
(230, 2.5, 'A Common Life: The Wedding Story ')
(230, 4.0, 'Fortune')
(230, 4.5, 'The Rapture of Canaan')
(230, 4.0, 'Fortune')
(224, 4.0, 'Congo')
(218, 4.0, 'Wish You Well')
(217, 3.5, 'Valhalla Rising ')
(217, 3.5, 'Valhalla Rising')
(217, 3.5, 'Valhalla Rising')
(217, 3.5, 'Valhalla Rising ')
(217, 3.5, 'Valhalla Rising')
(217, 3.5, 'Valhalla Rising ')
(215, 4.0, 'Year of Wonders: A Novel of the Plague')
(215, 4.0, 'Year of Wonders')
(215, 4.0, 'Year of Wonders')
(213, 4.0, 'War of the Rats')
(212, 4.5, 'Star Wars')
(212, 4.5, 'Star Wars')
(212, 4.5, 'Star Wars')
(212, 4.5, 'Star Wars')
(212, 4.5, 'Star Wars')
(211, 4.5, 'Master and Commander ')
(211, 4.5, 'Master and Commander ')
(211, 4.5, 'Master and Commander ')
(211, 4.0, 'The Dante Club')
(210, 4.0, 'Gods and Generals : A Novel of the Civil War')
(210, 4.0, 'Gods and Generals')
(210, 4.0, 'Gods and Generals')
(210, 4.0, 'Gods and Generals')
(209, 2.5, 'The Wind Done Gone: A Novel')
(209, 4.0, 'Cry')
(209, 4.5, 'The Memoirs of Cleopatra: A Novel')
(209, 4.5, 'To Say Nothing of the Dog')
(209, 2.5, 'The Wind Done Gone: A Novel')
(209, 2.5, 'The Wind Done Gone')
(209, 4.5, 'The Memoirs of Cleopatra: A Novel')
(209, 4.0, 'Cry')
(205, 4.5, 'For Whom the Bell Tolls ')
(205, 4.5, 'For Whom the Bell Tolls')
(205, 3.5, 'The Claiming of Sleeping Beauty ')
(202, 4.5, 'Into the Wilderness')
(202, 4.5, 'River God : A Novel of Ancient Egypt')
(202, 4.5, 'River God ')
(202, 4.5, 'Aztec')
(202, 4.5, 'River God : A Novel of Ancient Egypt')
(200, 4.5, 'Song of Solomon')
(200, 4.5, 'Song of Solomon ')
(200, 4.5, 'Song of Solomon ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Debt of Honor ')
(196, 4.0, 'Treasure Island ')
(196, 4.5, 'Pope Joan : A Novel ')
(196, 4.0, 'Treasure Island ')
(195, 4.0, 'Debt of Honor')
(195, 4.0, 'Debt of Honor')
(195, 4.0, 'Debt of Honor')
(195, 4.0, 'Debt of Honor ')
(195, 4.5, 'Forbidden ')
(194, 4.0, 'The Jungle')
(194, 4.0, 'The Jungle ')
(192, 4.0, 'The Jungle ')
(192, 4.0, 'The Jungle ')
(192, 4.0, 'The Jungle')
(192, 4.0, 'The Jungle')
(191, 4.0, 'Sick Puppy')
(191, 4.0, 'Chocolat')
(191, 4.0, 'Sick Puppy')
(190, 2.0, 'S S N')
(190, 2.0, 'SSN : A Strategy Guide to Submarine Warfare')
(189, 4.0, 'Possession')
(189, 4.0, 'Possession : A Romance ')
(188, 4.0, 'Cold Sassy Tree')
(188, 4.0, 'Cold Sassy Tree')
(188, 4.0, 'Cold Sassy Tree')
(188, 4.0, 'Cold Sassy Tree')
(188, 4.0, 'Cold Sassy Tree')
(187, 4.0, 'Ahab')
(187, 4.0, 'Ahab')
(187, 4.0, 'Ahab')
(185, 4.0, 'Girl in Hyacinth Blue CD : CD')
(185, 4.0, 'Sole Survivor')
(185, 4.0, 'The Sum of All Fears Movie Tie')
(185, 4.0, 'The Sum of All Fears')
(185, 4.0, 'Girl in Hyacinth Blue')
(185, 4.0, 'The Pelican Brief')
(185, 4.0, 'Girl in Hyacinth Blue cassette : cassette')
(183, 4.5, 'Fever 1793')
(181, 3.5, 'A Thousand Acres ')
(181, 3.5, 'Thousand Acres')
(180, 3.5, 'Serpent : A Novel from the NUMA Files ')
(179, 4.5, 'The Exorcist')
(179, 4.5, 'What Dreams May Come : A Novel')
(178, 4.0, 'London : The Novel')
(178, 4.0, 'London : The Novel')
(177, 4.0, 'Confessions of an Ugly Stepsister : A Novel')
(177, 4.5, 'Blood Meridian : Or the Evening Redness in the West ')
(177, 4.0, 'Confessions of an Ugly Stepsister')
(176, 4.0, 'The Triumph and the Glory')
(175, 4.5, 'This Present Darkness ')
(175, 4.5, 'Blood Meridian : Or the Evening Redness in the West ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.0, 'The Education of Little Tree ')
(174, 4.5, 'The Three Musketeers ')
(171, 4.5, 'A Conspiracy of Paper : A Novel ')
(171, 4.5, 'A Conspiracy of Paper : A Novel')
(170, 3.5, 'Ramses: The Son of Light ')
(169, 4.5, 'Needful Things')
(167, 4.5, 'Carter Beats the Devil')
(167, 4.5, 'Carter Beats the Devil')
(166, 4.0, 'Birdsong : A Novel of Love and War')
(166, 4.0, 'Amy and Isabelle : A novel')
(166, 4.0, 'I')
(163, 3.0, 'Code to Zero')
(163, 3.5, 'Anil')
(163, 3.5, 'Anil')
(163, 4.0, 'Term Limits')
(163, 3.5, 'Anil')
(163, 4.0, 'TERM LIMITS')
(162, 3.0, 'Saving Faith')
(162, 3.0, 'Tom Clancy')
(162, 3.0, 'Saving Faith')
(162, 3.0, 'Tom Clancy')
(161, 4.0, 'The General')
(160, 4.0, 'Subterranean')
(157, 5.0, 'Le Fin')
(156, 4.0, 'The Valley of Horses')
(156, 4.0, 'The Valley of Horses ')
(156, 4.0, 'Valley of Horses')
(156, 4.0, 'The Valley of Horses ')
(156, 4.0, 'The Valley of Horses')
(156, 4.0, 'Valley of Horses')
(156, 4.0, 'The Valley of Horses')
(155, 4.5, 'Transfer of Power')
(155, 4.5, 'Transfer of Power ')
(155, 4.5, 'Transfer Of Power ')
(155, 3.0, 'Sex and the City')
(154, 3.5, 'The Tommyknockers ')
(154, 4.5, 'Sullivan')
(153, 3.5, 'Someone to Watch Over Me : A Novel')
(153, 3.5, 'Someone to Watch over Me')
(153, 5.0, 'These is My Words')
(151, 3.5, 'Link')
(150, 1.5, 'A God in Ruins')
(149, 4.5, 'Midnight')
(149, 3.5, 'The Last Jihad: A Novel')
(149, 3.5, 'Last Jihad')
(149, 3.5, 'Last Jihad')
(149, 4.5, 'Midnight')
(149, 4.0, 'Clear And Present Danger')
(149, 4.0, 'Practical Magic')
(149, 4.5, 'Till We Have Faces: A Myth Retold')
(149, 3.5, 'Story of O')
(149, 4.5, 'Midnight')
(148, 4.5, 'Rachel')
(148, 4.0, 'The Devil')
(147, 4.0, '20')
(147, 4.0, 'City of Light')
(147, 3.5, 'Mostly Harmless ')
(147, 5.0, 'Point of Impact')
(146, 4.0, 'The Dress Lodger')
(146, 4.0, 'The Dress Lodger ')
(146, 4.5, 'Alias Grace : A Novel')
(146, 4.0, 'City of Light')
(146, 4.5, 'Alias Grace')
(145, 4.5, 'In the Time of the Butterflies')
(145, 3.0, 'The First Counsel')
(145, 4.5, 'In the Time of the Butterflies')
(145, 3.0, 'The First Counsel')
(145, 3.0, 'The First Counsel')
(145, 3.0, 'The First Counsel')
(144, 4.0, 'Enchantment')
(142, 4.5, 'Night Shift ')
(142, 4.0, 'Jennifer Government : A Novel')
(141, 4.0, 'Jackdaws')
(141, 4.0, 'Jackdaws')
(141, 4.0, 'Jackdaws')
(141, 4.0, 'Jackdaws')
(141, 4.0, 'Travels with Charley in Search of America : ')
(141, 4.0, 'Jackdaws')
(140, 3.5, 'You Belong To Me')
(139, 4.5, 'Exodus')
(139, 4.0, 'God')
(139, 4.0, 'God')
(139, 4.5, 'Rogue Warrior')
(137, 4.5, 'Kane ')
(137, 4.5, 'The 10th Kingdom ')
(136, 5.0, 'Roots ')
(132, 4.5, 'Nervous: A Novel')
(132, 4.0, 'The Ice Limit')
(132, 4.0, 'The Ice Limit')
(132, 4.5, 'The Thorn Birds')
(131, 4.5, 'The Bronze Horseman')
(131, 4.0, 'Hostage ')
(131, 4.5, 'The Bronze Horseman: A Novel')
(131, 4.5, 'The Cardinal Of The Kremlin')
(131, 4.5, 'The Bronze Horseman')
(131, 4.0, 'Hostage')
(130, 4.0, 'Protect and Defend: A Novel')
(130, 3.5, 'Forever: A Novel')
(130, 4.0, 'Protect and Defend: A Novel')
(130, 4.5, 'Across the Nightingale Floor: Tales of the Otori')
(130, 4.0, 'Protect and Defend : A Novel')
(130, 4.0, 'Protect and Defend')
(129, 4.0, 'Got to Be Real: Four Original Love Stories')
(129, 4.0, 'Got to be Real : Four Original Love Stories')
(128, 4.5, 'Last Chance Saloon: A Novel')
(127, 4.0, 'Writing Down the Bones: Freeing the Writer Within')
(126, 4.5, 'A Soldier of the Great War')
(126, 4.5, 'A Soldier of the Great War')
(125, 3.5, 'The Mothman Prophecies')
(125, 4.5, 'The Scarlet Pimpernel ')
(124, 4.5, 'A Christmas Carol ')
(124, 4.0, 'Comanche Moon : A Novel')
(124, 3.5, 'Omerta')
(124, 4.5, 'Tipping the Velvet')
(124, 3.5, 'Omerta : A Novel')
(124, 4.0, 'One Thousand White Women : The Journals Of May Dodd')
(124, 4.0, 'Comanche Moon ')
(124, 4.0, 'Comanche Moon ')
(124, 4.5, 'Temptation')
(124, 4.5, 'The Winter King: A Novel of Arthur ')
(124, 4.0, 'One Thousand White Women : The Journals of May Dodd: A Novel')
(123, 3.5, 'Temple')
(123, 3.5, 'Temple')
(122, 4.5, 'All Around the Town')
(122, 4.0, 'Dolores Claiborne')
(121, 3.5, 'The Piano Tuner')
(121, 3.5, 'The Piano Tuner')
(121, 4.5, 'Raptor Red')
(120, 4.5, 'Rise to Rebellion : A Novel of the American Revolution')
(120, 4.5, 'Rise to Rebellion : A Novel of the American Revolution')
(120, 4.5, 'Rise to Rebellion')
(120, 4.5, 'Rise to Rebellion : A Novel of the American Revolution')
(119, 4.0, 'Mason ')
(119, 4.5, 'Angle of Repose ')
(119, 4.0, 'Falling Angel cd')
(119, 4.0, 'A Star Called Henry ')
(119, 4.0, 'Mason ')
(119, 4.5, 'The Last Full Measure')
(119, 4.5, 'The Last Full Measure ')
(119, 4.0, 'Grandfather')
(119, 4.0, 'A Star Called Henry ')
(119, 4.0, 'Corps 08: In Danger')
(119, 4.0, 'Falling Angels')
(119, 4.5, 'The Last Full Measure')
(118, 4.0, 'Falling Angels')
(118, 4.0, 'A')
(117, 3.5, 'The Summerhouse')
(117, 5.0, 'City of the Dead ')
(116, 4.5, 'Child of God : A Novel')
(116, 3.0, 'Nimitz Class Low Price')
(116, 3.5, 'Remember When')
(116, 4.5, 'Child of God: A Novel')
(116, 4.5, 'The Autobiography of Henry VIII : With Notes by His Fool')
(115, 3.5, 'Year Zero')
(115, 3.5, 'The Turner Diaries : A Novel')
(115, 5.0, 'Last Days of Summer')
(115, 5.0, 'Last Days of Summer')
(114, 4.0, 'Shame on It All : A Novel')
(114, 4.5, 'All the King')
(114, 4.5, 'The Dark Half ')
(114, 3.5, 'The Virgin Blue')
(114, 4.0, 'The Sex Chronicles : Shattering the Myth')
(114, 5.0, 'Sunne in Splendour')
(113, 4.5, 'All the King')
(113, 4.5, 'All the King')
(113, 4.5, 'All the King')
(112, 4.5, 'Isard')
(112, 4.0, 'The Sex Chronicles : Shattering the Myth')
(111, 4.0, 'Jude the Obscure')
(111, 4.0, 'Slammerkin')
(111, 4.0, 'Slammerkin')
(111, 3.5, 'Lucky You')
(109, 4.5, 'Time to Hunt')
(109, 3.5, 'Excavation')
(109, 4.0, 'The Sisters of APF : The Indoctrination of Soror Ride Dick')
(109, 3.5, 'Rain ')
(109, 3.5, 'Rain')
(109, 3.0, 'Lord John and the Private Matter')
(108, 3.5, 'Ceremony ')
(107, 3.5, 'Sea Glass')
(107, 3.5, 'Mammoth Hunters')
(107, 4.5, 'The End of the Affair : ')
(107, 4.5, 'The First Man in Rome')
(107, 5.0, 'The Watchers Guide Buffy The Vampire Slayer ')
(107, 3.5, 'Sea Glass')
(107, 3.5, 'The Mammoth Hunters ')
(107, 4.0, 'Ragtime')
(107, 4.0, 'Ragtime ')
(107, 3.5, 'The Mammoth Hunters ')
(107, 3.5, 'Mammoth Hunters')
(107, 3.5, 'The Mammoth Hunters')
(107, 5.0, 'Here be Dragons')
(107, 3.5, 'A Connecticut Yankee in King Arthur')
(107, 4.0, 'Ragtime')
(107, 3.5, 'Sea Glass: A Novel')
(107, 3.5, 'Sea Glass')
(106, 4.5, 'Absalom')
(106, 4.5, 'Absalom')
(106, 4.5, 'Absalom')
(106, 4.5, 'Crazy in Alabama')
(106, 3.5, 'Family Honor ')
(105, 4.5, 'The Source')
(105, 4.5, 'Forever Amber')
(105, 3.5, 'Wide Sargasso Sea')
(105, 4.5, 'Fingersmith')
(105, 4.5, 'The Source : A Novel')
(105, 3.5, 'Wide Sargasso Sea: Backgrounds')
(105, 4.5, 'The Great Train Robbery : A Novel')
(105, 4.5, 'Fingersmith')
(105, 4.5, 'The Great Train Robbery')
(105, 4.5, 'The Great Train Robbery')
(105, 4.5, 'One True Thing')
