 
(Cantidad de reviews, Score, Titulo)
(299, 4.0, 'The Adventures of Huckleberry Finn : Revised Edition ')
(299, 4.0, 'The Adventures of Huckleberry Finn')
(299, 4.0, 'Adventures of Huckleberry Finn')
(299, 4.0, 'The Adventures of Huckleberry Finn ')
(299, 4.0, 'Huckleberry Finn ')
(299, 4.0, 'Adventures of Huckleberry Finn : An Authoritative Text Contexts and Sources Criticism ')
(299, 4.0, 'The Adventures of Huckleberry Finn ')
(296, 4.0, 'Big Trouble')
(295, 4.0, 'Big Trouble')
(294, 4.0, 'Brian')
(294, 4.0, 'Brian')
(292, 4.5, 'The True Confessions of Charlotte Doyle ')
(292, 4.5, 'The True Confessions of Charlotte Doyle')
(282, 4.5, 'Among the Hidden')
(281, 5.0, 'Mossflower ')
(281, 5.0, 'Mossflower ')
(277, 4.0, 'Moby')
(276, 4.0, 'Moby Dick')
(276, 4.0, 'Moby Dick ')
(276, 4.0, 'Moby Dick or the Whale')
(276, 4.0, 'Moby')
(276, 4.0, 'Moby Dick ')
(276, 4.0, 'Moby')
(276, 4.0, 'Moby Dick : or the Whale ')
(267, 4.5, 'Anne of Green Gables ')
(266, 4.5, 'Anne of Green Gables ')
(266, 4.5, 'Anne Of Green Gables ')
(265, 4.0, 'The Thief Lord')
(265, 4.0, 'The Thief Lord')
(265, 4.0, 'The Thief Lord')
(265, 4.5, 'The Ear')
(254, 3.5, 'Mutant Message Down Under')
(254, 4.0, 'The Adventures of Tom Sawyer ')
(254, 4.0, 'The Adventures Of Tom Sawyer ')
(254, 4.0, 'Adventures of Tom Sawyer ')
(254, 4.0, 'The Adventures of Tom Sawyer')
(254, 4.0, 'The Adventures of Tom Sawyer ')
(254, 4.0, 'The Adventures of Tom Sawyer ')
(254, 3.5, 'Mutant Message Down Under')
(254, 4.0, 'The Adventures of Tom Sawyer')
(253, 4.0, 'The Adventures of Tom Sawyer ')
(253, 4.0, 'Tom Sawyer')
(251, 4.5, 'From the Mixed')
(251, 4.5, 'From the Mixed')
(251, 4.0, 'Johnny Tremain')
(251, 4.0, 'Johnny Tremain ')
(247, 4.5, 'The Reptile Room ')
(245, 5.0, 'Martin the Warrior ')
(245, 4.0, 'Blood of the Fold ')
(245, 5.0, 'Martin the Warrior ')
(241, 4.5, 'The Reptile Room ')
(241, 4.0, 'The Descent')
(241, 4.5, 'The Reptile Room ')
(237, 4.5, 'Shogun')
(237, 4.0, 'The Courage of Sarah Noble')
(237, 4.0, 'The Courage of Sarah Noble')
(237, 4.5, 'Shogun')
(232, 4.0, 'Stone Fox')
(232, 4.0, 'Stone Fox 25th Anniversary Edition')
(229, 5.0, 'The Last of the Really Great Whangdoodles 30th Anniversary Edition ')
(229, 5.0, 'The Last of the Really Great Whangdoodles ')
(229, 5.0, 'The Last of the Really Great Whangdoodles')
(225, 4.5, 'The Arctic Incident ')
(225, 4.5, 'The Arctic Incident ')
(224, 4.0, 'Congo')
(221, 4.5, 'Batman: The Dark Knight Returns')
(217, 3.5, 'Valhalla Rising ')
(217, 3.5, 'Valhalla Rising')
(217, 3.5, 'Valhalla Rising')
(217, 3.5, 'Valhalla Rising ')
(217, 3.5, 'Valhalla Rising')
(217, 3.5, 'Valhalla Rising ')
(215, 4.5, 'The Hero and the Crown')
(215, 4.5, 'The Hero and the Crown')
(215, 4.5, 'In the Hand of the Goddess')
(215, 4.5, 'In the Hand of the Goddess ')
(211, 4.5, 'The Second Summer of the Sisterhood')
(211, 4.5, 'Master and Commander ')
(209, 4.5, 'To Say Nothing of the Dog')
(208, 4.5, 'Mrs')
(208, 4.5, 'Running Out of Time ')
(208, 4.5, 'Mrs')
(205, 5.0, 'Mattimeo ')
(205, 5.0, 'Mattimeo ')
(205, 5.0, 'Mattimeo ')
(205, 5.0, 'Mattimeo ')
(202, 4.5, 'River God ')
(202, 4.5, 'River God : A Novel of Ancient Egypt')
(200, 4.5, 'Lirael: Daughter of the Clayr')
(200, 4.5, 'Lirael: Daughter of the Clayr')
(200, 4.5, 'Lirael: Daughter of the Clayr')
(197, 4.0, 'Treasure Island ')
(197, 4.0, 'Treasure Island ')
(197, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island')
(196, 4.0, 'Treasure Island ')
(196, 4.0, 'Treasure Island ')
(195, 4.5, 'Forbidden ')
(191, 3.0, 'Batman: The Dark Knight Strikes Again')
(191, 4.0, 'Sick Puppy')
(191, 4.5, 'The Blue Sword ')
(191, 4.0, 'Sick Puppy')
(191, 4.5, 'The Blue Sword')
(191, 4.5, 'The Eternity Code ')
(190, 4.5, 'The Long Patrol ')
(190, 4.5, 'The Long Patrol ')
(190, 4.5, 'The Long Patrol ')
(187, 4.0, 'Ahab')
(187, 4.0, 'Ahab')
(187, 4.0, 'Ahab')
(183, 4.5, 'Fever 1793')
(183, 4.5, 'Fever 1793')
(180, 4.5, 'The Slippery Slope ')
(180, 4.5, 'Alice')
(180, 4.5, 'Alice')
(180, 3.5, 'Serpent : A Novel from the NUMA Files ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers : An Abridgement by Lord Sudley ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(174, 4.5, 'The Three Musketeers ')
(171, 4.5, 'The Two Princesses of Bamarre')
(171, 4.5, 'The Two Princesses of Bamarre')
(170, 4.5, 'The Two Princesses of Bamarre')
(170, 4.5, 'The Two Princesses of Bamarre')
(170, 4.5, 'A Series of Unfortunate Events ')
(170, 4.5, 'The Austere Academy ')
(169, 4.5, 'The Austere Academy ')
(167, 4.0, 'The Egypt Game ')
(166, 4.0, 'The Egypt Game ')
(163, 4.0, 'The River ')
(163, 4.0, 'The River')
(163, 4.0, 'The River ')
(163, 4.0, 'The River ')
(163, 4.0, 'The River')
(163, 4.0, 'The River')
(162, 4.5, 'Outcast of Redwall ')
(162, 3.0, 'Tom Clancy')
(162, 4.5, 'Outcast of Redwall ')
(160, 4.5, 'So You Want to Be a Wizard: The First Book in the Young Wizards Series')
(160, 4.0, 'Subterranean')
(159, 4.5, 'Lioness Rampant ')
(159, 4.5, 'The Pearls of Lutra ')
(159, 4.5, 'The Pearls of Lutra ')
(159, 4.5, 'Lioness Rampant ')
(158, 4.5, 'The Carnivorous Carnival ')
(157, 5.0, 'Unicorn Chronicles ')
(157, 4.5, 'The Carnivorous Carnival ')
(157, 4.5, 'The Carnivorous Carnival ')
(157, 5.0, 'Le Fin')
(157, 4.5, 'Marlfox ')
(157, 4.5, 'Marlfox ')
(153, 4.5, 'Trickster')
(151, 3.5, 'Link')
(150, 4.5, 'The Wanderer')
(150, 4.5, 'The Wanderer')
(150, 4.0, 'The Sign of the Beaver')
(150, 4.5, 'The Wanderer')
(150, 4.5, 'Abarat')
(149, 4.0, 'Clear And Present Danger')
(149, 4.5, 'Till We Have Faces: A Myth Retold')
(148, 4.0, 'The Devil')
(147, 4.5, 'The Wide Window ')
(147, 4.0, '20')
(147, 5.0, 'Point of Impact')
(147, 4.5, 'The Wide Window ')
(147, 4.0, 'Twenty Thousand Leagues Under the Sea ')
(147, 4.5, 'The Wide Window ')
(147, 4.0, '20')
(146, 4.5, 'Skellig')
(146, 4.5, 'Abarat')
(145, 4.5, 'Shade')
(145, 5.0, 'Tomorrow')
(145, 4.5, 'Shade')
(144, 4.5, 'James and the Giant Peach')
(144, 4.5, 'James and the Giant Peach')
(144, 4.5, 'James and the Giant Peach')
(144, 4.5, 'James and the Giant Peach')
(144, 4.5, 'James and the Giant Peach')
(142, 4.0, 'Julie of the Wolves')
(142, 4.0, 'Julie of the Wolves ')
(141, 4.5, 'The Legend of Luke ')
(141, 4.0, 'Julie of the Wolves ')
(141, 4.5, 'The Ruby in the Smoke ')
(140, 3.5, 'You Belong To Me')
(136, 4.5, 'The Ersatz Elevator ')
(136, 4.5, 'The Ersatz Elevator ')
(136, 4.5, 'A Series of Unfortunate Events ')
(134, 4.5, 'The Magician')
(134, 4.5, 'Magician')
(134, 5.0, 'The Bellmaker ')
(134, 4.5, 'The Magician')
(134, 4.5, 'The Magician')
(134, 5.0, 'The Bellmaker ')
(134, 5.0, 'The Bellmaker ')
(132, 4.0, 'The Ice Limit')
(132, 4.0, 'The Ice Limit')
(132, 3.0, 'The Rainbow Fish Mini')
(131, 4.0, 'Hostage ')
(131, 4.5, 'The Cardinal Of The Kremlin')
(131, 4.0, 'Hostage')
(130, 4.0, 'The Miserable Mill ')
(130, 4.0, 'The Miserable Mill ')
(130, 4.0, 'The Miserable Mill ')
(128, 5.0, 'Salamandastron ')
(128, 5.0, 'Salamandastron ')
(128, 5.0, 'Salamandastron ')
(128, 4.5, 'The Hostile Hospital ')
(128, 4.5, 'The Hostile Hospital ')
(127, 4.5, 'The Hostile Hospital ')
(127, 4.5, 'The Dark Is Rising ')
(127, 4.0, 'Writing Down the Bones: Freeing the Writer Within')
(126, 5.0, 'Daughters of the Moon: Goddess of the Night ')
(126, 4.5, 'Stormbreaker ')
(125, 4.0, 'The Trouble Begins: A Box of Unfortunate Events')
(125, 4.5, 'Mariel of Redwall ')
(125, 4.5, 'Mariel of Redwall ')
(123, 4.5, 'Abhorsen ')
(123, 4.5, 'Abhorsen')
(123, 4.5, 'Abhorsen')
(123, 3.5, 'Temple')
(123, 3.5, 'Temple')
(122, 5.0, 'The Rising Force ')
(121, 4.0, 'The Whipping Boy')
(121, 4.0, 'The Whipping Boy')
(121, 4.5, 'Raptor Red')
(121, 4.0, 'The Whipping Boy')
(120, 4.0, 'Downriver')
(119, 4.5, 'The Thief of Always')
(118, 4.0, 'Sandry')
(116, 3.0, 'Nimitz Class Low Price')
(115, 3.5, 'Year Zero')
(115, 4.5, 'Rules of the Road')
(115, 5.0, 'The Adventures of Captain Underpants ')
(115, 5.0, 'Adventures Of Captain Underpants ')
(114, 4.5, 'A Year Down Yonder')
(112, 4.5, 'DK Readers: Black Beauty ')
(112, 4.5, 'Black Beauty ')
(112, 4.5, 'Black Beauty ')
(112, 4.5, 'Black Beauty ')
(111, 3.5, 'Lucky You')
(110, 4.5, 'A Long Way from Chicago: A Novel in Stories ')
(110, 4.5, 'A Long Way From Chicago : A Novel in Stories')
(110, 4.5, 'A Long Way from Chicago : A Novel in Stories ')
(110, 4.5, 'A Long Way From Chicago')
(109, 3.5, 'Excavation')
(108, 3.5, 'The Terrorist ')
(108, 5.0, 'Page ')
(108, 5.0, 'Unicorn Chronicles : Song Of The Wanderer ')
(107, 4.0, 'White Fang ')
(106, 4.0, 'White Fang ')
(106, 5.0, 'Sailor Moon Supers')
(106, 3.5, 'Family Honor ')
(105, 4.5, 'The Great Train Robbery : A Novel')
(105, 4.5, 'The Great Train Robbery')
(104, 5.0, 'The Vile Village ')
(104, 5.0, 'The Vile Village ')
(104, 5.0, 'The Vile Village ')
(103, 3.5, 'Robinson Crusoe ')
(103, 4.0, 'Stuart Little')
(103, 4.0, 'Stuart Little 60th Anniversary Edition')
(103, 4.0, 'Stuart Little')
(103, 3.5, 'Robinson Crusoe ')
(103, 3.5, 'Robinson Crusoe ')
(103, 4.0, 'Stuart Little')
(102, 3.5, 'Robinson Crusoe ')
(102, 4.5, 'Eloise ')
(102, 4.5, 'The Absolutely Essential Eloise')
(101, 4.0, 'Inca Gold')
(101, 4.0, 'SAHARA')
(101, 4.0, 'Lady Knight ')
(101, 4.0, 'Inca Gold ')
(101, 4.0, 'INCA GOLD')
(101, 4.0, 'Inca Gold ')
(101, 4.0, 'Deathwatch ')
(100, 5.0, 'The Mirror')
(100, 4.5, 'Cardcaptor Sakura ')
(100, 4.5, 'Cardcaptor Sakura 1')
(100, 4.5, 'Cardcaptor Sakura ')
(100, 4.5, 'Cardcaptor Sakura ')
(99, 4.0, 'Three Fates')
(99, 4.5, 'Fearless ')
(99, 4.5, 'A Journey to the Center of the Earth ')
(99, 4.0, 'Three Fates')
(99, 3.0, 'U')
(99, 4.0, 'Three Fates')
(98, 4.0, 'The Company: A Novel of the Cia')
(97, 4.5, 'Threesome: Where Seduction')
(96, 3.5, 'Warlock : A Novel of Ancient Egypt')
(96, 3.5, 'Warlock: A Novel of Ancient Egypt')
(95, 5.0, 'The Silver Crown')
(95, 5.0, 'The Silver Crown')
(95, 5.0, 'The Silver Crown ')
(95, 4.5, 'Lord Brocktree ')
(95, 4.5, 'Lord Brocktree ')
(95, 4.0, 'The Woman Who Rides Like a Man ')
(94, 5.0, 'The Blue Castle ')
(93, 4.5, 'Island of the Sequined Love Nun')
(93, 4.5, 'Taggerung ')
(93, 4.5, 'Taggerung ')
(92, 5.0, 'The Transall Saga')
(92, 5.0, 'The Transall Saga')
(92, 4.0, 'Pest Control')
(91, 5.0, 'The Merchant of Death ')
(90, 4.5, 'Don Quixote ')
(90, 4.5, 'Don Quixote De LA Mancha ')
(90, 4.5, 'Summer of the Monkeys ')
(90, 4.5, 'Don Quixote ')
(90, 4.5, 'Don Quixote ')
(90, 4.5, 'Summer of the Monkeys')
(90, 4.5, 'Summer of the Monkeys ')
(89, 4.0, 'Shock Wave')
(89, 4.0, 'Shock Wave ')
(89, 4.0, 'Shock Wave ')
(89, 4.5, 'Monsoon ')
(88, 4.5, 'Gulliver')
(88, 4.5, 'Gulliver')
(88, 4.5, 'Gulliver')
(88, 4.5, 'Poppy ')
(88, 4.5, 'Gulliver')
(88, 4.5, 'Gulliver')
(88, 4.5, 'Gullivers Travels ')
(88, 4.5, 'The Field Guide ')
(88, 3.5, 'The Last of the Mohicans ')
(88, 4.5, 'Gulliver')
(88, 4.5, 'DK Classics: Gulliver')
(88, 4.5, 'The Horse and His Boy ')
(87, 4.0, 'The Indian in the Cupboard')
(87, 4.5, 'The Twenty')
(87, 4.5, 'The Horse and His Boy')
(87, 3.5, 'Single ')
(87, 4.5, 'The Horse and His Boy ')
(87, 4.5, 'The Thief')
(87, 4.0, 'The Indian in the Cupboard ')
(87, 4.5, 'The Thief')
(87, 4.5, 'The Twenty')
(86, 4.5, 'The Cricket in Times Square')
(85, 4.5, 'Silverwing')
(85, 5.0, 'Talking to Dragons ')
(85, 4.5, 'SILVERWING')
(84, 4.5, 'Purple Cane Road ')
(84, 4.5, 'Bunnicula : A Rabbit')
(83, 5.0, 'The Black Stallion ')
(83, 4.5, 'Haunted : A Tale of the Mediator')
(83, 4.0, 'Let That Be the Reason')
(83, 4.0, 'A Girl Named Disaster')
(83, 4.0, 'A Girl Named Disaster')
(82, 3.0, 'The Gates of Rome ')
(81, 4.0, 'The Vanishings ')
(80, 3.5, 'Area 7')
(80, 5.0, 'Rifles for Watie')
(80, 3.5, 'Area 7')
(79, 4.5, 'Dragon')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'God on a Harley')
(79, 4.5, 'Tarzan of the Apes ')
(79, 3.5, 'Dragonwings ')
(79, 3.5, 'First Eagle')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'Tarzan of the Apes ')
(78, 3.0, 'Saucer')
(78, 5.0, 'The Dark Rival ')
(77, 4.5, 'The Silver Chair')
(77, 4.5, 'The Silver Chair ')
(77, 5.0, 'The Outsider ')
(77, 4.5, 'The Silver Chair ')
(77, 4.0, 'Raise the Titanic')
(77, 4.0, 'RAISE THE TITANIC ')
(76, 4.0, 'Back to the Moon: A Novel')
(76, 5.0, 'Harold and the Purple Crayon')
(76, 4.5, 'Birds of Prey ')
(76, 3.5, 'The Handyman: A Novel')
(76, 5.0, 'Harold and the Purple Crayon 50th Anniversary Edition ')
(76, 3.5, 'Blue Gold : A Novel from the NUMA Files ')
(76, 3.5, 'Blue Gold : A Novel from the NUMA Files ')
(76, 5.0, 'Harold and the Purple Crayon ')
(76, 5.0, 'Harold and the Purple Crayon 50th Anniversary Edition ')
(76, 3.5, 'Blue Gold : A Novel from the NUMA Files')
(75, 4.5, 'Danny')
(75, 4.5, 'Danny')
(75, 3.5, 'The Facts of Death ')
(74, 4.5, 'Son of the Mob ')
(74, 4.5, 'Briar')
(74, 4.5, 'The Last Battle ')
(74, 4.5, 'The Last Battle')
(74, 4.0, 'Martyn Pig')
(74, 4.0, 'Hot Springs : A Novel')
(74, 4.0, 'Martyn Pig')
(74, 4.5, 'Flight ')
(73, 4.5, 'Banner in the Sky')
(73, 3.5, 'Dogsong')
(73, 4.5, 'Banner in the Sky')
(72, 4.5, 'Lost Horizon: A Novel')
(72, 3.5, 'Junie B')
(71, 4.5, 'Troubling a Star')
(71, 4.5, 'Stellaluna ')
(71, 4.5, 'Stellaluna')
(71, 4.5, 'Stellaluna')
(71, 5.0, 'David and the Phoenix')
(71, 4.5, 'Troubling a Star')
(71, 5.0, 'David and the Phoenix')
(70, 4.5, 'Paper Bag Princess ')
(70, 4.5, 'The Paper Bag Princess ')
(70, 4.5, 'So Far from the Bamboo Grove')
(70, 4.5, 'Paper Bag Princess ')
(70, 4.5, 'The Wind Singer ')
(70, 4.5, 'The Seventh Scroll')
(69, 3.5, 'Voyage of the Narwhal: A Novel')
(69, 5.0, 'The Voyage of the Dawn Treader')
(69, 5.0, 'The Voyage of the Dawn Treader ')
(69, 4.5, 'The Magical Worlds of Harry Potter: A Treasury of Myths')
(69, 4.5, 'The Paper Bag Princess ')
(69, 4.0, 'Incredible Journey')
(69, 4.5, 'The Magical Worlds of Harry Potter: A Treasury of Myths')
(69, 4.5, 'The Magical Worlds of Harry Potter')
(69, 5.0, 'The Voyage of the Dawn Treader ')
(69, 4.5, 'Point Blank ')
(69, 4.0, 'The Incredible Journey')
(69, 4.0, 'The Incredible Journey')
(69, 4.0, 'The Incredible Journey')
(68, 4.0, 'Kidnapped ')
(68, 4.0, 'Kidnapped ')
(68, 4.5, 'The Shadow in the North ')
(68, 4.0, 'The Sea')
(68, 4.0, 'The Archer')
(68, 5.0, 'The Defenders of the Dead ')
(68, 4.0, 'The Sea')
(68, 4.5, 'Prince Caspian')
(68, 5.0, 'Defenders of the Dead ')
(68, 4.0, 'Kidnapped: Being Memoirs of the Adventures of David Balfour in the Year 1751 ')
(68, 4.5, 'Prince Caspian ')
(68, 4.0, 'The Archer')
(68, 4.5, 'Prince Caspian ')
(67, 4.5, 'Over Sea')
(67, 4.5, 'The Last Book In The Universe ')
(67, 4.5, 'The Mysterious Island')
(67, 4.5, 'Circle Of Magic ')
(67, 4.5, 'Over Sea')
(66, 4.0, 'Around the World in 80 Days ')
(66, 4.0, 'Around the World in Eighty Days ')
(66, 4.0, 'Around the World in Eighty Days ')
(66, 4.0, 'Charlie and the Great Glass Elevator ')
(66, 4.0, 'Around the World in 80 Days ')
(65, 4.5, 'Battle Angel Alita : Rusty Angel ')
(65, 4.5, 'The Caine Mutiny: A Novel')
(65, 5.0, 'Jamberry Board Book')
(65, 4.0, 'B')
(65, 5.0, 'Jamberry ')
(65, 5.0, 'Jamberry ')
(65, 4.5, 'Cold Zero : Inside the FBI  Hostage Rescue Team')
(65, 5.0, 'Rainbow Boys')
(65, 5.0, 'Into the Cold Fire ')
(64, 4.5, 'Mr')
(64, 4.5, 'Mr')
(64, 4.0, 'Brian')
(64, 4.5, 'Batman: Year One')
(64, 4.0, 'Castaways of the Flying Dutchman')
(63, 4.5, 'Shadow Spinner ')
(63, 4.0, 'Brian')
(63, 4.5, 'The Wonderful Flight to the Mushroom Planet')
(63, 4.0, 'Brian')
(63, 4.5, 'Deep Wizardry: The Second Book in the Young Wizards Series')
(63, 4.5, 'Loch : A Novel')
(62, 4.0, 'Gundam Wing ')
(62, 4.5, 'Nemesis ')
(62, 4.0, 'In the Night Kitchen ')
(62, 4.0, 'Deep Fathom')
(61, 4.0, 'The Great War: Breakthroughs ')
(61, 5.0, 'The Great Brain ')
(61, 3.5, 'Dumb As Me: Women Gave Him Pleasure')
(61, 3.5, 'True At First Light : A Fictional Memoir')
(61, 5.0, 'The Uncertain Path ')
(61, 5.0, 'The Captive Temple ')
(61, 5.0, 'The Great Brain')
(61, 5.0, 'The Great Brain ')
(61, 4.5, 'Wolf Tower ')
(60, 4.5, 'Among the Impostors')
(60, 4.5, 'Deliverance')
(60, 4.5, 'Among the Impostors ')
(60, 3.5, 'City of the Beasts')
(60, 4.5, 'The Hounds of the Morrigan')
(60, 3.5, 'City of the Beasts ')
(60, 4.5, 'Time Stops for No Mouse ')
(60, 3.5, 'La Ciudad de las Bestias')
(60, 4.5, 'Time Stops for No Mouse: A Hermux Tantamoq Adventure ')
(60, 4.5, 'Circle Of Magic ')
(60, 4.5, 'Time Stops for No Mouse: A Hermux Tantamoq Adventure')
(60, 3.5, 'City of the Beasts')
(60, 3.5, 'La Ciudad de las Bestias')
(59, 4.5, 'Last of the Breed')
(59, 4.5, 'The Castle in the Attic ')
(59, 3.5, 'Cuba')
(59, 4.5, 'Batman: The Long Halloween')
(59, 3.5, 'The Black Pearl')
(59, 3.5, 'The Black Pearl ')
(58, 4.0, 'Hunter')
(58, 4.5, 'The Outlaws of Sherwood')
(58, 4.5, 'Daughters of the Moon: The Lost One ')
(58, 5.0, 'Daughters of the Moon: The Sacrifice ')
(58, 4.5, 'The Outlaws of Sherwood')
(58, 4.5, 'Captain Underpants and the Wrath of the Wicked Wedgie Woman')
(58, 4.5, 'Captain Underpants and the Wrath of the Wicked Wedgie Woman ')
(57, 5.0, 'The Little Mouse')
(57, 4.5, 'The Lost World ')
(56, 4.0, 'Sarah Bishop ')
(56, 4.0, 'Indian Captive : The Story of Mary Jemison')
(56, 3.5, 'The Hundred Days ')
(56, 4.0, 'Indian Captive: The Story of Mary Jemison')
(56, 4.5, 'Dragon')
(55, 4.5, 'Sailor Moon Stars ')
(55, 4.5, 'The Big Nowhere')
(55, 4.5, 'Captain Underpants and the Invasion of the Incredibly Naughty Cafeteria Ladies from Outer Space')
(55, 4.5, 'Captain Underpants And The Invasion Of The Incredibly Naughty Cafeteria Ladies From Outer Space ')
(55, 4.5, 'Coyote Blue')
(55, 3.0, 'The Second Angel')
(55, 4.5, 'Sammy Keyes and the Hotel Thief')
(54, 5.0, 'The Forests of Silence ')
(54, 4.0, 'Island of the Aunts')
(54, 4.0, 'Nory Ryan')
